Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;
530010805060012;1;357;357;97;107;68;51;3;1;2;2;6;0;6;0;3;3;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;3;2;2;3;2;0;1;4;3;7;4;7;2;4;2;4;5;4;6;6;5;5;3;7;10;5;4;4;9;8;4;2;8;7;6;3;5;5;1;3;4;6;6;12;3;8;6;5;5;5;6;3;5;8;5;7;10;7;9;4;3;2;3;2;4;4;2;8;2;2;2;4;1;1;0;0;3;2;0;0;1;1;0;2;1;0;0;1;0;0;0;0;0;0;0;1;0
530010805060013;1;484;484;121;135;95;53;4;4;14;3;16;0;10;1;14;0;2;0;10;2;0;3;0;0;1;0;0;0;0;0;1;0;0;1;1;6;1;4;4;3;4;7;3;5;3;7;3;3;4;6;8;6;4;7;4;11;6;5;4;15;7;7;8;12;10;10;10;8;8;7;4;5;6;4;4;8;7;8;7;8;4;7;7;6;10;5;5;11;9;12;10;7;7;5;2;4;6;2;5;6;7;6;4;4;4;4;2;2;2;3;2;3;3;3;3;4;3;0;2;3;1;1;0;0;0;1;1;0;0;0;0;0;1;0
530010805060014;1;401;401;127;91;67;45;5;1;8;1;12;1;10;0;9;2;3;1;16;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;6;3;3;7;3;1;1;3;1;0;5;4;2;4;3;5;5;7;5;5;2;6;12;8;9;4;6;5;8;12;4;7;7;10;4;3;6;6;2;7;8;5;1;8;5;5;3;2;5;9;5;7;6;2;10;3;7;3;10;7;3;9;4;6;5;1;2;4;5;6;0;2;5;3;3;1;3;1;2;1;1;4;4;3;1;1;0;2;2;0;0;1;0;0;1;0;0;0;0;1
530010805060015;1;433;433;119;98;98;48;0;4;11;0;14;0;15;0;6;0;3;0;17;0;0;5;0;0;0;1;0;1;0;1;0;1;1;0;1;3;3;6;5;4;0;3;5;4;4;5;3;6;2;3;6;8;9;13;7;4;5;7;2;10;15;10;9;6;8;6;4;6;5;6;6;2;5;6;7;5;2;3;10;5;9;7;16;8;6;6;6;4;8;7;9;2;6;7;3;4;3;4;5;4;6;0;4;2;3;6;4;4;0;5;0;2;1;2;1;2;1;0;1;0;1;1;2;1;1;0;0;0;0;0;0;0;0;0
530010805060016;1;166;166;62;53;13;21;0;0;3;0;2;0;1;0;4;1;3;0;3;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;3;1;3;0;0;0;0;0;1;1;0;0;1;2;2;3;0;2;8;1;3;1;1;0;2;0;3;3;4;1;10;7;5;5;3;4;3;3;3;2;1;3;5;3;2;5;4;3;3;2;5;2;2;0;1;1;0;1;1;3;2;4;1;1;2;1;0;3;1;0;1;5;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
530010805060017;1;291;291;19;131;97;16;4;2;2;1;3;0;4;0;7;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;4;2;5;9;4;6;7;5;12;5;8;6;6;14;4;3;3;3;5;3;2;1;2;3;5;4;9;6;8;10;9;15;17;11;11;7;8;2;5;3;2;1;2;1;2;1;0;2;0;1;1;2;1;1;2;2;3;2;2;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060018;1;381;381;14;176;143;15;8;0;1;2;7;0;4;0;9;1;0;0;1;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;7;3;1;3;3;7;4;5;12;9;7;10;15;10;19;16;9;2;7;6;3;5;4;3;0;5;3;4;6;2;5;10;10;18;11;6;9;9;11;14;7;7;7;11;10;6;6;4;1;4;3;3;0;2;0;1;2;0;0;0;1;2;0;1;0;1;0;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060019;1;416;416;26;176;153;17;9;2;5;4;8;0;2;0;10;3;0;0;1;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;4;2;4;1;4;4;7;6;8;8;10;9;17;10;15;11;18;8;4;13;10;4;7;3;2;3;1;3;1;6;6;6;4;6;13;9;10;11;12;21;14;8;14;10;10;10;8;6;2;2;4;1;1;0;2;2;0;0;1;4;1;2;0;0;1;1;0;2;0;2;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060020;1;213;213;86;42;26;12;0;1;16;1;3;0;2;0;6;0;5;0;12;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;5;0;0;1;2;1;0;2;0;1;0;2;2;1;3;2;1;2;4;3;3;4;4;8;2;7;7;5;3;3;3;3;1;3;2;3;4;3;1;5;1;1;3;1;4;4;5;2;3;1;5;2;2;4;4;5;4;7;4;3;2;2;2;4;0;4;1;3;0;1;3;1;3;1;1;1;1;0;0;0;2;2;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0
530010805060021;1;162;162;47;44;32;18;2;0;2;0;4;0;2;0;2;1;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;1;3;1;2;2;0;2;2;2;1;3;1;2;2;4;2;4;3;2;4;1;8;2;2;6;1;3;2;4;1;3;1;2;4;0;4;2;0;2;1;2;4;2;2;0;1;2;3;3;7;2;3;3;4;1;6;2;5;2;0;1;1;0;1;2;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060022;1;259;259;105;70;32;26;4;1;4;1;3;0;1;0;3;1;2;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;6;1;2;3;1;2;3;2;5;1;3;3;3;1;2;6;4;2;4;5;5;5;3;7;7;12;5;6;9;3;3;5;4;8;5;4;7;3;4;5;4;5;3;3;2;4;3;4;2;3;3;4;1;4;4;0;5;4;5;0;2;1;2;3;1;3;0;3;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0
530010805060023;1;205;205;77;48;33;16;2;2;4;2;4;0;9;0;2;0;0;0;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;2;2;1;0;1;0;1;3;1;4;1;0;1;2;4;0;2;3;5;2;2;3;5;7;6;4;10;5;4;2;2;1;2;2;6;4;3;1;0;3;1;6;1;2;7;6;6;3;0;1;1;3;1;4;2;5;4;1;3;3;3;5;4;1;3;2;0;1;2;2;0;1;1;1;1;1;1;2;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060024;1;301;301;65;109;82;17;2;0;1;3;4;0;3;0;5;2;4;0;4;0;0;5;0;2;1;0;0;0;0;0;1;0;1;0;2;1;1;2;2;5;4;3;2;5;4;5;6;2;3;4;10;8;7;6;7;9;7;8;4;8;6;5;6;5;1;6;10;5;5;2;8;9;7;9;10;10;5;7;11;4;5;2;5;2;1;1;1;0;1;1;0;2;2;0;2;0;2;1;0;1;3;0;1;2;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060025;1;283;283;73;86;57;29;2;1;6;3;7;0;3;0;6;0;1;0;9;0;0;3;0;0;0;1;0;0;1;0;0;0;0;1;0;0;2;1;3;1;3;1;2;1;2;1;5;2;4;3;7;3;2;2;5;7;4;4;8;7;7;5;6;10;4;3;3;2;4;2;5;4;3;2;5;2;4;1;5;4;4;5;5;6;2;9;6;4;4;6;3;2;3;7;5;7;4;4;5;4;2;2;3;3;0;2;4;0;1;2;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
530010805060026;1;323;323;65;116;76;30;3;1;5;1;4;0;2;1;5;1;2;0;11;0;0;6;0;1;0;0;0;0;3;1;1;0;0;0;7;3;2;1;5;1;3;0;2;7;0;3;0;3;6;2;3;3;1;9;7;2;3;6;5;6;4;9;3;13;9;6;8;4;8;10;6;0;2;2;2;3;5;3;10;6;5;3;2;4;7;3;7;3;4;5;6;3;12;5;4;3;6;5;3;1;3;1;2;2;4;0;2;2;0;1;0;1;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
530010805060027;1;465;465;121;149;90;43;6;2;12;4;13;0;4;0;10;3;1;0;7;0;0;6;0;2;0;1;0;1;0;1;1;0;0;0;5;4;4;3;3;6;9;4;3;6;3;3;0;6;3;3;4;4;3;3;4;6;4;2;9;5;11;12;11;12;9;10;8;6;7;9;10;2;6;7;5;10;4;11;5;5;6;6;7;9;4;7;3;10;8;8;9;10;7;10;7;6;7;6;8;6;4;3;5;5;2;3;3;3;1;1;3;0;4;2;3;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
530010805060028;1;219;219;78;55;31;28;2;1;2;2;4;1;2;0;2;2;6;0;3;0;0;6;0;0;0;2;0;1;0;0;1;1;1;0;2;0;2;2;1;1;3;0;1;1;2;1;3;2;0;2;4;1;2;5;5;3;3;4;3;7;8;5;5;8;2;8;4;3;4;2;1;3;2;3;4;7;4;2;0;3;1;6;2;5;9;3;4;6;2;2;2;3;1;2;1;3;2;3;1;1;2;0;2;2;1;2;0;1;0;2;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060029;1;377;377;91;123;99;27;3;0;4;1;9;0;2;0;4;0;0;0;14;0;0;5;1;1;0;1;1;0;0;0;0;1;0;0;3;4;2;1;7;3;0;3;1;6;6;3;2;3;2;1;3;4;5;7;6;7;8;7;7;12;7;4;7;5;7;5;6;6;6;2;6;3;4;5;7;3;6;5;1;6;13;4;5;11;5;4;5;7;5;8;6;8;9;9;6;5;3;7;5;4;2;0;4;1;2;2;1;2;2;1;0;3;2;3;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
530010805060030;1;284;284;73;94;52;23;2;1;4;1;3;0;2;0;3;1;4;0;19;2;0;4;0;0;0;1;0;0;0;0;0;3;0;0;0;3;2;3;1;1;0;4;1;3;0;0;1;1;0;1;1;1;2;4;5;4;3;7;6;12;5;9;5;6;2;6;3;7;4;6;4;3;9;3;6;3;2;3;2;2;3;5;7;7;7;4;3;5;5;10;4;5;6;7;4;4;4;0;5;3;2;2;1;3;1;2;3;2;1;1;0;0;1;1;2;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060031;1;131;131;70;18;12;18;0;0;3;0;0;0;2;0;6;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;3;2;0;2;2;1;2;3;1;0;1;1;1;5;1;3;4;4;3;4;4;7;5;6;5;0;2;4;2;3;4;0;2;1;3;3;2;3;4;3;0;0;2;1;2;1;1;0;2;1;1;1;1;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
530010805060032;1;238;238;93;41;33;27;1;1;7;1;5;1;5;0;5;0;0;0;18;0;0;2;0;0;0;0;0;0;0;1;0;0;0;1;4;4;1;1;2;1;3;1;1;2;3;2;3;2;0;3;2;2;3;7;5;4;5;1;2;7;3;2;3;7;5;5;8;10;4;6;3;0;4;9;3;3;4;3;1;5;3;5;5;3;2;5;3;4;1;4;7;2;2;4;1;2;2;2;3;0;0;0;1;2;0;4;1;0;0;0;1;1;2;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
530010805060033;1;193;193;86;47;24;20;1;0;0;0;3;0;5;0;2;0;1;0;4;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;2;3;1;1;1;1;1;2;1;0;1;1;0;3;2;1;0;3;5;5;4;6;4;5;6;5;3;6;7;4;6;5;4;2;6;2;3;3;3;6;3;2;4;2;3;0;2;5;4;5;5;3;2;4;2;3;2;0;1;1;3;3;1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060034;1;218;218;93;59;22;16;0;0;2;1;2;0;6;0;6;0;2;0;9;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;2;0;3;1;1;2;1;2;1;4;0;2;0;1;1;1;4;2;3;2;3;2;2;1;4;4;5;6;6;4;5;3;7;3;4;2;4;4;3;6;3;4;3;2;5;5;3;5;7;4;4;4;4;3;5;4;6;0;4;4;2;2;0;0;5;1;0;1;1;3;1;0;1;2;0;0;1;0;2;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060035;1;548;548;135;157;140;37;6;0;12;3;9;0;7;0;9;1;4;0;28;0;0;3;0;0;0;0;0;0;0;2;1;0;0;0;4;6;5;10;11;10;4;7;9;9;3;7;7;4;6;7;9;9;7;13;14;5;5;10;10;8;9;8;10;13;11;14;9;11;8;4;13;9;6;9;11;14;7;9;13;13;7;10;7;7;7;6;8;5;5;5;3;7;3;5;6;1;4;5;7;2;3;2;3;4;4;1;2;2;1;4;2;2;0;2;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060036;1;504;504;158;107;121;55;4;1;18;2;7;1;11;1;4;0;3;0;10;1;0;9;1;0;0;0;0;1;2;2;2;0;0;1;7;5;8;5;3;3;7;2;2;9;1;10;2;6;7;10;12;7;4;11;8;10;6;10;7;10;12;11;9;12;6;7;11;8;6;9;10;8;6;8;5;5;5;6;11;8;8;8;8;6;14;11;6;11;8;9;5;5;4;9;5;5;2;0;3;5;4;3;0;2;0;2;3;2;0;2;0;2;3;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060037;1;201;201;90;56;28;12;0;0;0;0;0;0;3;0;4;0;7;0;1;0;0;3;0;1;0;0;0;0;0;0;1;0;0;1;1;4;2;1;0;3;1;0;0;1;0;2;1;2;0;2;1;3;0;3;4;3;7;5;7;13;8;5;8;8;8;6;7;2;5;4;5;2;3;4;4;4;5;3;3;2;5;3;3;0;3;0;1;0;3;4;2;2;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060038;1;272;272;45;110;73;12;0;0;5;0;3;0;3;0;3;1;2;0;14;1;0;7;0;0;0;0;0;0;0;1;4;1;1;0;1;3;3;4;5;1;4;2;7;2;0;1;3;1;0;7;0;1;3;1;11;0;5;4;5;7;7;6;8;5;6;8;12;5;6;2;6;6;4;3;2;5;4;3;3;2;3;2;4;3;1;5;3;5;2;6;0;4;3;1;6;3;4;4;1;1;1;0;3;1;2;2;1;2;0;0;2;0;0;1;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060039;1;395;395;97;128;87;46;4;2;6;3;4;0;2;0;8;0;0;0;8;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;4;4;1;1;1;3;2;4;1;5;4;0;5;6;4;5;3;7;11;9;5;4;11;4;6;6;9;6;6;10;5;3;6;1;5;2;3;8;5;6;6;2;4;6;12;7;8;5;9;9;4;9;6;7;7;10;11;9;7;8;8;6;7;3;3;4;0;3;2;1;3;3;0;2;1;1;0;0;1;3;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060040;1;186;185;62;52;42;17;1;0;0;1;1;0;2;0;2;1;0;0;5;0;0;3;0;2;0;0;0;0;1;0;0;0;0;0;0;3;1;1;2;1;0;1;1;1;3;1;1;2;3;2;5;2;0;3;5;3;1;2;5;4;3;7;3;7;3;2;1;3;5;5;3;4;5;0;2;3;2;0;1;1;3;1;3;3;4;3;4;3;4;6;4;2;3;5;0;1;3;1;5;0;4;0;1;2;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
530010805060041;1;391;391;130;54;59;52;6;2;31;1;7;0;16;3;12;7;0;0;11;0;0;4;0;2;0;0;0;0;0;0;0;1;1;0;6;3;3;1;4;0;2;2;4;5;2;1;4;5;5;6;8;2;7;5;10;10;3;13;10;4;4;7;5;8;9;1;13;4;7;5;4;9;5;6;5;8;7;9;0;3;12;7;5;7;2;4;2;7;4;3;4;5;5;6;4;5;2;5;4;3;1;3;1;0;4;4;4;5;0;3;1;0;0;3;2;3;3;3;1;2;1;1;1;0;0;0;0;1;0;0;0;0;0;0
530010805060042;1;460;460;134;107;67;73;6;1;12;1;13;0;17;0;12;3;5;0;8;1;0;4;0;0;0;0;1;0;1;2;0;0;0;0;5;1;0;4;1;9;2;4;4;3;4;1;4;2;5;4;5;4;10;5;9;8;5;14;6;10;13;12;9;9;4;11;10;10;5;7;9;9;6;5;6;5;6;4;7;8;12;7;5;4;9;8;6;8;5;9;4;7;12;7;2;6;3;3;7;3;3;2;2;4;2;1;1;3;7;3;1;2;1;3;1;1;1;0;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0
530010805060043;1;384;384;166;56;49;46;1;2;11;4;6;1;12;3;10;1;6;0;10;0;0;6;0;0;0;1;0;0;2;0;1;1;0;1;1;0;3;5;2;1;7;5;4;3;4;0;2;2;0;4;4;5;4;6;5;4;7;6;6;7;15;11;7;3;6;10;5;3;7;10;4;6;4;8;3;3;3;8;9;11;6;6;5;6;1;5;5;6;4;2;2;3;2;3;2;7;2;5;3;4;3;2;3;7;8;3;2;0;3;3;2;3;2;3;2;5;2;2;3;0;0;3;1;0;1;0;1;0;1;0;0;0;1;0
530010805060044;1;285;285;85;79;60;31;2;0;3;0;4;1;2;0;7;1;2;0;8;0;0;4;0;1;0;1;0;1;1;0;0;0;0;0;1;2;0;3;4;1;1;1;4;0;4;2;5;3;1;2;5;4;7;4;7;1;6;4;5;4;4;7;4;4;4;4;3;6;3;2;5;5;4;3;3;3;5;6;5;5;7;7;3;3;5;5;3;5;9;7;7;8;2;9;2;1;5;4;3;2;2;2;1;3;1;0;1;1;0;0;3;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
530010805060045;1;272;272;98;73;43;30;2;2;7;0;1;0;2;2;2;0;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;3;2;1;1;0;0;0;0;0;3;1;7;6;4;8;1;5;6;3;4;5;5;4;2;2;4;0;3;2;0;4;4;2;1;2;2;4;4;2;6;7;5;4;6;7;8;2;5;7;7;11;9;7;6;6;2;6;7;3;6;5;4;3;1;1;1;0;1;1;1;1;3;0;0;0;1;2;2;1;0;1;0;0;1;0;2;1;0;0;0;0;1;0;0;0
530010805060046;1;133;129;73;18;16;10;2;0;3;0;0;0;1;0;2;0;5;0;3;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;2;1;0;3;0;1;3;1;0;1;1;0;0;1;1;1;1;1;0;1;2;7;1;4;2;3;6;1;1;5;6;4;4;3;2;0;2;3;3;2;3;1;3;2;3;0;2;1;1;0;2;4;6;0;1;2;2;2;1;0;3;1;1;1;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
530010805060047;1;297;297;97;64;61;30;1;3;13;0;10;1;4;0;1;0;0;0;12;0;0;6;2;0;0;0;2;0;0;1;0;0;1;0;5;3;1;0;4;1;2;4;1;1;0;2;3;2;1;4;3;2;4;2;6;3;4;5;6;3;6;5;8;9;4;8;3;2;7;6;5;7;3;2;2;5;5;3;7;4;4;2;4;7;3;5;4;5;5;7;2;6;7;2;4;3;3;3;4;5;3;1;5;2;1;4;1;1;3;1;2;1;0;1;0;1;0;1;0;1;0;0;0;2;1;0;0;1;0;0;0;0;0;0
530010805060048;1;266;266;73;82;49;31;2;1;1;0;3;0;2;0;5;0;0;0;16;1;0;3;0;0;0;0;0;0;0;0;0;0;3;0;2;0;1;1;3;2;2;0;2;1;1;0;2;0;7;3;3;1;4;6;5;3;7;4;6;4;5;4;5;8;5;1;5;5;4;1;2;5;4;3;5;2;0;4;3;6;6;4;7;8;4;2;5;7;4;6;4;5;3;2;10;2;2;3;2;1;2;2;1;0;2;4;1;4;1;1;1;0;1;2;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0
