Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200;V201;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;
530010805060012;1;662;465;30;3;164;0;19;0;0;3;0;15;1;0;5;0;18;0;0;9;0;28;2;0;11;0;21;2;0;5;0;7;0;0;6;0;44;4;0;20;0;32;5;0;17;0;34;2;0;13;0;34;2;1;6;0;26;0;0;5;0;47;2;0;12;0;36;3;0;12;0;36;3;1;16;0;55;2;1;20;0;41;4;0;15;0;4;1;0;3;0;3;0;0;1;0;7;0;0;1;0;13;2;0;7;0;9;2;0;4;0;4;0;0;3;0;25;4;0;13;0;13;4;0;7;0;12;0;0;8;0;17;0;0;0;0;10;0;0;3;0;20;1;0;5;0;17;1;0;6;0;21;2;0;5;0;21;0;0;9;0;18;3;0;5;0;4;0;0;0;0;4;0;0;1;0;11;0;0;8;0;15;0;0;4;0;12;0;0;1;0;3;0;0;3;0;19;0;0;7;0;19;1;0;10;0;22;2;0;5;0;17;2;1;6;0;16;0;0;2;0;27;1;0;7;0;19;2;0;6;0;15;1;1;11;0;34;2;1;11;0;23;1;0;10;0;4;1;0;1;0
530010805060013;1;837;568;23;19;219;8;25;0;0;11;0;32;0;0;9;0;26;0;0;14;2;28;1;1;15;0;19;1;1;7;0;9;0;0;8;0;42;2;2;20;1;47;2;2;19;1;42;4;4;15;0;37;1;1;15;0;44;1;0;19;0;43;0;0;14;0;42;0;1;15;0;50;6;3;19;1;51;3;4;18;0;59;3;1;16;3;3;0;0;2;0;12;0;0;3;0;14;0;0;5;2;10;1;1;5;0;4;1;1;4;0;6;0;0;1;0;20;2;0;11;1;17;1;0;11;1;12;0;2;1;0;15;0;1;8;0;23;1;0;9;0;17;0;0;7;0;15;0;0;6;0;25;3;1;5;0;18;1;1;9;0;21;1;1;7;0;5;0;0;2;0;12;0;0;2;0;12;0;0;9;0;18;0;0;10;0;15;0;0;3;0;3;0;0;7;0;22;0;2;9;0;30;1;2;8;0;30;4;2;14;0;22;1;0;7;0;21;0;0;10;0;26;0;0;7;0;27;0;1;9;0;25;3;2;14;1;33;2;3;9;0;38;2;0;9;3;2;0;0;1;0
530010805060014;1;678;448;40;12;174;4;26;1;0;10;0;20;2;1;5;0;17;2;1;6;0;16;6;0;18;0;7;4;0;12;0;9;2;0;6;0;25;5;2;15;1;37;4;1;14;0;56;3;1;9;1;32;2;1;9;0;31;2;1;18;0;29;1;0;15;0;32;3;1;12;0;28;3;0;16;1;50;6;2;13;1;49;0;1;14;0;4;1;0;2;0;7;1;1;3;0;9;0;0;2;0;7;3;0;5;0;3;2;0;5;0;4;1;0;0;0;7;2;2;4;0;16;1;1;6;0;23;2;1;3;1;19;0;1;3;0;14;1;0;8;0;14;0;0;11;0;12;1;0;6;0;9;1;0;5;0;19;2;1;4;0;11;0;0;5;0;4;0;0;0;0;5;0;0;0;0;8;2;1;4;0;9;3;0;13;0;4;2;0;7;0;5;1;0;6;0;18;3;0;11;1;21;3;0;8;0;33;1;0;6;0;13;2;0;6;0;17;1;1;10;0;15;1;0;4;0;20;2;1;6;0;19;2;0;11;1;31;4;1;9;1;38;0;1;9;0;1;0;0;1;0
530010805060015;1;752;556;38;7;146;0;16;1;0;6;0;19;2;0;4;0;35;1;0;6;0;37;1;1;8;0;18;0;0;1;0;19;1;1;7;0;51;4;1;14;0;60;6;2;26;0;39;6;0;16;0;32;1;0;5;0;31;3;0;4;0;62;3;0;9;0;40;3;0;9;0;40;0;1;13;0;41;4;1;18;0;53;3;1;8;0;1;1;0;0;0;6;0;0;0;0;16;0;0;4;0;16;1;1;2;0;8;0;0;0;0;8;1;1;2;0;22;2;1;9;0;29;2;0;17;0;20;4;0;7;0;12;1;0;2;0;12;1;0;2;0;23;1;0;3;0;17;2;0;3;0;14;0;1;7;0;14;1;1;8;0;19;2;1;3;0;6;0;0;3;0;6;1;0;1;0;19;1;0;2;0;21;0;0;6;0;10;0;0;1;0;11;0;0;5;0;29;2;0;5;0;31;4;2;9;0;19;2;0;9;0;20;0;0;3;0;19;2;0;2;0;39;2;0;6;0;23;1;0;6;0;26;0;0;6;0;27;3;0;10;0;34;1;0;5;0;1;0;0;0;0
530010805060016;1;302;203;12;6;81;0;13;0;1;5;0;7;1;0;2;0;7;0;0;3;0;18;1;0;5;0;7;1;0;2;0;11;0;0;3;0;9;0;3;5;0;15;0;0;4;0;24;2;0;16;0;18;3;0;9;0;17;1;0;6;0;19;1;0;8;0;16;1;2;4;0;6;0;0;1;0;20;1;0;8;0;14;1;0;5;0;3;0;0;1;0;3;1;0;1;0;4;0;0;2;0;6;0;0;3;0;3;0;0;2;0;3;0;0;1;0;6;0;3;2;0;6;0;0;1;0;8;0;0;6;0;10;0;0;4;0;6;0;0;4;0;10;1;0;0;0;11;0;0;1;0;2;0;0;1;0;8;0;0;3;0;7;0;0;2;0;0;0;0;0;0;1;0;0;0;0;3;0;0;1;0;12;1;0;2;0;4;1;0;0;0;8;0;0;2;0;3;0;0;3;0;9;0;0;3;0;16;2;0;10;0;8;3;0;5;0;11;1;0;2;0;9;0;0;8;0;5;1;2;3;0;4;0;0;0;0;12;1;0;5;0;7;1;0;3;0;3;0;0;1;0
530010805060017;1;595;254;75;4;259;3;13;3;0;14;0;26;6;0;22;0;32;8;0;48;0;29;9;0;25;0;23;6;0;20;0;6;3;0;5;0;13;4;0;13;1;15;2;0;6;0;22;9;2;21;0;50;18;1;55;0;29;10;0;34;1;11;1;0;10;0;5;0;0;2;1;3;2;0;3;0;5;1;1;4;0;1;2;0;2;0;5;3;0;2;0;7;1;0;10;0;18;4;0;29;0;11;6;0;13;0;9;4;0;10;0;2;2;0;3;0;6;1;0;7;1;3;2;0;3;0;3;5;0;4;0;24;8;1;30;0;19;9;0;25;1;8;1;0;6;0;1;0;0;2;1;0;0;0;0;0;1;0;0;1;0;0;1;0;2;0;3;2;0;2;0;11;0;0;8;0;14;4;0;19;0;18;3;0;12;0;14;2;0;10;0;4;1;0;2;0;7;3;0;6;0;12;0;0;3;0;19;4;2;17;0;26;10;0;25;0;10;1;0;9;0;3;0;0;4;0;4;0;0;0;0;3;2;0;3;0;4;1;1;3;0;1;1;0;0;0;3;2;0;0;0
530010805060018;1;761;363;37;2;356;3;18;0;0;17;0;24;0;0;34;0;49;1;0;40;1;40;8;1;59;0;24;5;1;44;0;16;3;0;15;0;20;1;0;22;0;17;1;0;12;0;26;4;0;28;2;52;6;0;41;0;66;8;1;55;0;25;6;0;32;0;10;2;0;7;0;2;0;0;3;0;6;0;0;5;0;8;0;0;1;0;5;0;0;5;0;7;0;0;10;0;17;1;0;22;0;22;6;0;27;0;8;4;0;18;0;14;2;0;9;0;9;1;0;12;0;7;1;0;4;0;8;3;0;4;0;23;5;0;25;0;39;6;1;38;0;15;5;0;16;0;3;1;0;3;0;1;0;0;1;0;3;0;0;2;0;3;0;0;0;0;2;0;0;8;0;10;0;0;11;0;32;0;0;18;1;18;2;1;32;0;16;1;1;26;0;2;1;0;6;0;11;0;0;10;0;10;0;0;8;0;18;1;0;24;2;29;1;0;16;0;27;2;0;17;0;10;1;0;16;0;7;1;0;4;0;1;0;0;2;0;3;0;0;3;0;5;0;0;1;0;4;0;0;5;0
530010805060019;1;848;477;61;2;294;14;13;0;0;11;0;28;2;0;18;0;68;5;0;35;1;70;12;0;51;2;43;10;0;37;1;27;2;0;14;1;36;5;0;26;2;16;1;0;7;0;25;0;0;9;1;49;11;0;37;1;85;7;1;58;2;48;14;1;33;5;10;0;0;5;0;4;1;0;1;0;16;1;0;2;0;9;2;0;1;0;3;0;0;1;0;8;0;0;7;0;33;4;0;17;1;44;8;0;26;1;25;6;0;16;0;19;2;0;10;1;17;4;0;10;1;9;1;0;4;0;4;0;0;3;0;19;5;0;18;1;47;3;1;35;0;29;12;0;22;2;6;0;0;1;0;0;0;0;1;0;8;0;0;0;0;3;1;0;1;0;3;2;0;3;0;14;0;0;7;0;35;1;0;18;0;26;4;0;25;1;18;4;0;21;1;8;0;0;4;0;19;1;0;16;1;7;0;0;3;0;21;0;0;6;1;30;6;0;19;0;38;4;0;23;2;19;2;1;11;3;4;0;0;4;0;4;1;0;0;0;8;1;0;2;0;6;1;0;0;0;3;0;0;0;0
530010805060020;1;356;278;10;3;63;2;10;0;0;0;0;9;0;0;2;0;7;2;0;2;0;10;0;0;6;1;5;0;0;5;1;5;0;0;1;0;18;0;0;6;0;36;0;2;7;0;21;0;0;3;0;21;0;0;4;1;11;0;0;7;0;16;2;0;6;0;15;2;0;6;0;27;3;1;5;0;43;1;0;6;0;34;0;0;3;0;3;0;0;0;0;3;0;0;1;0;4;1;0;1;0;4;0;0;4;0;2;0;0;3;0;2;0;0;1;0;5;0;0;3;0;14;0;1;2;0;6;0;0;1;0;11;0;0;2;0;5;0;0;2;0;6;0;0;1;0;6;0;0;4;0;13;0;0;4;0;20;0;0;1;0;11;0;0;1;0;1;0;0;0;0;2;0;0;1;0;3;1;0;1;0;6;0;0;2;1;3;0;0;2;1;3;0;0;0;0;13;0;0;3;0;22;0;1;5;0;15;0;0;2;0;10;0;0;2;1;6;0;0;5;0;10;2;0;5;0;9;2;0;2;0;14;3;1;1;0;23;1;0;5;0;23;0;0;2;0;3;0;0;0;0
530010805060021;1;286;207;15;0;63;1;8;1;0;0;0;11;1;0;2;0;9;0;0;4;0;9;2;0;5;0;4;1;0;3;0;5;1;0;2;0;22;0;0;8;0;22;2;0;10;0;13;2;0;9;0;9;3;0;2;0;15;3;0;1;0;15;1;0;3;0;9;0;0;5;0;22;0;0;6;1;30;0;0;6;0;13;0;0;2;0;2;0;0;0;0;3;0;0;1;0;4;0;0;1;0;2;1;0;4;0;0;0;0;2;0;2;1;0;2;0;10;0;0;5;0;11;1;0;5;0;6;0;0;4;0;2;1;0;0;0;8;1;0;0;0;7;0;0;1;0;5;0;0;1;0;9;0;0;2;0;12;0;0;2;0;6;0;0;2;0;2;1;0;0;0;4;0;0;1;0;5;0;0;3;0;7;1;0;1;0;4;1;0;1;0;3;0;0;0;0;12;0;0;3;0;11;1;0;5;0;7;2;0;5;0;7;2;0;2;0;7;2;0;1;0;8;1;0;2;0;4;0;0;4;0;13;0;0;4;1;18;0;0;4;0;7;0;0;0;0;2;0;0;0;0
