Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;
530010805060012;1;3;0;0;1;0;7;0;0;1;0;13;2;0;7;0;9;2;0;4;0;4;0;0;3;0;25;4;0;13;0;13;4;0;7;0;12;0;0;8;0;17;0;0;0;0;10;0;0;3;0;20;1;0;5;0;17;1;0;6;0;21;2;0;5;0;21;0;0;9;0;18;3;0;5;0;4;0;0;0;0;4;0;0;1;0;10;0;0;8;0;15;0;0;4;0;12;0;0;1;0;3;0;0;3;0;19;0;0;7;0;19;1;0;10;0;21;2;0;5;0;17;2;1;6;0;15;0;0;2;0;27;1;0;7;0;19;2;0;6;0;15;1;1;11;0;34;2;1;11;0;23;1;0;10;0
530010805060013;1;12;0;0;3;0;14;0;0;5;2;10;1;1;5;0;4;1;1;4;0;6;0;0;1;0;20;2;0;11;1;17;1;0;11;1;12;0;2;1;0;15;0;1;8;0;23;1;0;9;0;17;0;0;7;0;15;0;0;6;0;25;3;1;5;0;18;1;1;9;0;21;1;1;7;0;2;0;0;1;0;12;0;0;2;0;12;0;0;9;0;18;0;0;10;0;15;0;0;3;0;3;0;0;7;0;22;0;2;9;0;30;1;2;8;0;30;4;2;14;0;22;1;0;7;0;21;0;0;10;0;26;0;0;7;0;27;0;1;9;0;25;3;2;14;1;33;2;3;9;0;38;2;0;9;3
530010805060014;1;7;1;1;3;0;9;0;0;2;0;7;3;0;5;0;3;2;0;5;0;4;1;0;0;0;7;2;2;4;0;16;1;1;6;0;23;2;1;3;1;19;0;1;3;0;14;1;0;8;0;14;0;0;11;0;12;1;0;6;0;9;1;0;5;0;19;2;1;4;0;10;0;0;5;0;3;0;0;0;0;5;0;0;0;0;8;2;1;4;0;9;3;0;13;0;4;2;0;7;0;5;1;0;6;0;18;3;0;11;1;21;3;0;8;0;33;1;0;6;0;13;2;0;6;0;17;1;1;10;0;15;1;0;4;0;20;2;1;6;0;19;2;0;11;1;31;4;1;9;1;38;0;1;9;0
530010805060015;1;6;0;0;0;0;16;0;0;4;0;16;1;1;2;0;8;0;0;0;0;8;1;1;2;0;22;2;1;9;0;29;2;0;17;0;20;4;0;7;0;12;1;0;2;0;12;1;0;2;0;22;1;0;3;0;17;2;0;3;0;14;0;1;7;0;14;1;1;8;0;19;2;1;3;0;2;0;0;1;0;6;1;0;1;0;19;1;0;2;0;21;0;0;6;0;10;0;0;1;0;11;0;0;5;0;29;2;0;5;0;30;4;2;9;0;18;2;0;9;0;20;0;0;3;0;19;1;0;2;0;39;2;0;6;0;23;1;0;6;0;25;0;0;5;0;27;3;0;9;0;33;1;0;5;0
530010805060016;1;3;0;0;1;0;4;0;0;2;0;6;0;0;3;0;3;0;0;2;0;3;0;0;1;0;6;0;3;2;0;6;0;0;1;0;8;0;0;6;0;10;0;0;4;0;6;0;0;4;0;10;1;0;0;0;11;0;0;1;0;2;0;0;1;0;8;0;0;3;0;7;0;0;2;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;12;1;0;2;0;4;1;0;0;0;8;0;0;2;0;3;0;0;3;0;9;0;0;3;0;16;2;0;10;0;8;3;0;5;0;11;1;0;2;0;9;0;0;8;0;5;1;2;3;0;4;0;0;0;0;12;1;0;5;0;7;1;0;3;0
530010805060017;1;7;1;0;10;0;18;4;0;29;0;11;6;0;13;0;9;4;0;10;0;2;2;0;3;0;6;1;0;7;1;3;2;0;3;0;3;5;0;4;0;24;8;1;30;0;19;9;0;25;1;8;1;0;6;0;1;0;0;2;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;3;1;0;2;0;11;0;0;8;0;14;4;0;19;0;18;3;0;12;0;14;2;0;10;0;4;1;0;2;0;6;3;0;6;0;12;0;0;3;0;19;4;2;17;0;26;10;0;25;0;9;1;0;9;0;3;0;0;4;0;4;0;0;0;0;3;2;0;3;0;4;1;1;2;0;1;1;0;0;0
530010805060018;1;7;0;0;10;0;17;1;0;22;0;22;6;0;27;0;8;4;0;18;0;14;2;0;9;0;9;1;0;12;0;7;1;0;4;0;8;3;0;4;0;23;5;0;24;0;39;6;1;38;0;15;5;0;16;0;3;1;0;3;0;1;0;0;1;0;3;0;0;2;0;3;0;0;0;0;2;0;0;8;0;10;0;0;11;0;32;0;0;18;1;18;2;0;32;0;16;1;0;26;0;2;1;0;6;0;11;0;0;10;0;10;0;0;8;0;18;1;0;24;2;29;1;0;16;0;27;2;0;17;0;10;1;0;16;0;7;1;0;4;0;0;0;0;2;0;3;0;0;3;0;5;0;0;1;0
530010805060019;1;8;0;0;7;0;33;4;0;17;1;44;8;0;26;1;25;6;0;16;0;19;2;0;10;1;17;4;0;10;1;9;1;0;4;0;4;0;0;3;0;19;5;0;18;1;47;3;1;35;0;29;12;0;22;2;6;0;0;1;0;0;0;0;1;0;8;0;0;0;0;3;1;0;1;0;2;1;0;2;0;14;0;0;7;0;34;1;0;18;0;26;4;0;25;1;18;4;0;21;1;8;0;0;4;0;19;1;0;16;1;7;0;0;3;0;21;0;0;6;1;30;6;0;19;0;38;4;0;23;2;19;2;1;11;3;4;0;0;4;0;4;1;0;0;0;8;1;0;2;0;6;0;0;0;0
530010805060020;1;3;0;0;1;0;4;1;0;1;0;4;0;0;4;0;2;0;0;3;0;2;0;0;1;0;5;0;0;3;0;14;0;1;2;0;6;0;0;1;0;11;0;0;2;0;5;0;0;2;0;6;0;0;1;0;6;0;0;4;0;13;0;0;4;0;20;0;0;1;0;11;0;0;1;0;1;0;0;0;0;2;0;0;1;0;3;1;0;1;0;6;0;0;2;1;3;0;0;2;1;3;0;0;0;0;13;0;0;3;0;22;0;1;5;0;15;0;0;2;0;10;0;0;2;1;6;0;0;5;0;10;2;0;5;0;9;2;0;2;0;14;3;1;1;0;23;1;0;5;0;23;0;0;2;0
530010805060021;1;3;0;0;1;0;4;0;0;1;0;2;1;0;4;0;0;0;0;2;0;2;1;0;2;0;10;0;0;5;0;10;1;0;5;0;6;0;0;4;0;2;1;0;0;0;8;1;0;0;0;7;0;0;1;0;5;0;0;1;0;9;0;0;2;0;12;0;0;2;0;6;0;0;2;0;2;1;0;0;0;4;0;0;1;0;5;0;0;3;0;7;1;0;1;0;4;1;0;1;0;3;0;0;0;0;12;0;0;3;0;11;1;0;5;0;7;2;0;5;0;7;2;0;2;0;7;2;0;1;0;8;1;0;2;0;4;0;0;4;0;13;0;0;4;1;18;0;0;4;0;6;0;0;0;0
