Cod_setor;Situacao_setor;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200;V201;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;V252;V253;V254;V255;
530010805060012;1;290;3;3;0;0;4;3;1;1;2;1;4;7;4;3;4;5;8;9;8;12;4;7;4;5;4;6;6;4;3;1;3;2;2;4;6;3;4;2;2;2;2;7;11;2;4;5;4;8;5;2;6;5;5;6;6;3;8;3;4;3;2;2;0;1;4;3;1;1;4;3;2;4;0;2;2;4;144;23;83;1;6;2;7;3;345;2;2;3;2;0;1;4;3;7;3;7;2;4;2;4;5;4;6;6;5;5;3;7;10;5;3;4;9;8;4;2;8;7;6;3;5;5;1;2;4;6;6;12;3;8;6;5;5;5;6;3;5;8;5;7;10;7;9;4;3;2;3;2;4;4;2;8;2;2;2;4;1;1;0;0;12;97;107;103;4;4;6;4;1
530010805060013;1;330;1;2;4;6;5;1;2;5;7;6;5;2;3;2;5;6;7;9;6;6;8;5;3;7;7;5;1;3;3;3;8;6;3;3;4;6;9;1;9;8;5;2;7;3;7;7;3;3;4;4;10;9;2;8;5;3;2;3;2;1;7;5;2;1;3;1;5;4;2;1;4;1;1;0;1;10;155;28;109;1;5;3;10;1;465;0;3;4;7;3;5;3;7;3;3;4;6;8;6;4;7;4;11;6;5;4;15;7;7;8;12;10;10;10;8;8;7;4;5;6;4;4;8;7;8;7;8;4;7;7;6;10;5;5;11;9;12;10;7;7;5;2;4;6;2;5;6;7;6;4;4;4;4;2;2;2;3;2;3;3;23;121;135;125;17;9;10;18;2
530010805060014;1;255;0;2;2;2;8;1;2;0;5;3;3;5;2;4;1;3;4;1;4;3;3;9;5;4;3;5;10;8;4;3;4;7;2;6;4;4;7;4;4;4;5;6;3;4;7;4;3;3;5;4;5;0;4;2;4;1;4;1;4;4;4;1;2;3;2;1;1;3;2;2;0;2;0;0;0;4;115;37;69;3;6;3;7;0;379;2;1;1;3;1;0;5;4;2;4;3;5;5;7;5;5;2;6;12;8;9;4;6;5;8;12;4;7;7;10;4;3;6;6;2;7;8;5;1;8;5;5;3;2;5;9;5;7;6;2;10;3;7;3;10;7;3;9;4;6;5;1;2;4;5;6;0;2;5;3;3;1;3;1;2;22;127;91;92;9;9;10;10;3
530010805060015;1;311;2;0;2;3;1;7;6;2;3;2;1;3;4;6;6;7;6;7;9;5;11;5;14;12;6;10;7;5;1;8;3;4;2;2;5;3;3;2;6;1;7;2;5;5;7;7;2;7;3;3;2;5;6;3;6;4;4;2;2;0;3;3;1;3;2;0;2;1;1;2;2;1;1;5;3;7;124;29;107;8;8;12;8;5;402;1;2;0;3;5;4;4;5;3;6;2;3;6;8;9;13;7;4;5;7;2;10;15;10;8;6;7;6;4;6;5;6;6;2;5;5;7;5;2;3;10;5;9;7;16;8;6;6;6;4;8;7;9;1;5;6;3;4;3;4;5;4;6;0;4;2;3;6;4;4;0;5;0;2;1;12;119;98;117;11;6;15;9;3
530010805060016;1;125;3;1;2;0;2;2;1;1;1;1;0;2;3;2;2;3;2;2;3;1;3;3;1;0;0;3;2;1;3;5;6;2;0;3;3;1;2;2;3;2;1;2;4;2;2;4;3;1;2;2;1;0;1;0;1;0;1;1;3;3;0;1;0;1;1;2;1;0;1;0;1;2;0;1;1;0;82;1;27;1;0;1;2;3;156;0;0;0;0;1;0;0;0;1;2;2;3;0;2;8;1;3;1;1;0;2;0;3;3;4;1;10;7;5;5;3;4;3;3;3;2;1;3;5;3;2;5;4;3;3;2;5;2;2;0;1;1;0;1;1;3;2;4;1;1;2;1;0;3;1;0;1;5;2;0;2;0;0;0;0;1;62;53;24;3;1;1;4;3
530010805060017;1;279;2;3;9;4;5;12;7;12;7;13;11;6;6;4;3;3;5;2;2;3;0;2;1;2;3;2;3;3;1;3;2;8;14;19;20;16;13;13;6;6;3;7;1;3;1;1;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;143;3;95;0;0;2;13;0;276;1;5;9;4;6;7;5;12;5;8;6;6;14;4;3;2;3;5;3;2;1;2;3;5;4;9;6;8;10;9;15;17;11;11;7;8;2;4;3;2;1;2;1;2;1;0;2;0;1;1;2;1;1;2;2;3;2;2;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;19;130;80;2;2;4;9;3
530010805060018;1;359;4;5;5;7;5;4;5;12;7;12;8;9;13;18;7;7;3;2;4;6;1;2;5;2;2;3;4;4;2;2;4;9;6;18;15;19;21;18;17;9;9;13;3;7;4;3;0;2;1;1;0;1;0;1;0;0;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;190;4;119;0;5;3;7;3;363;3;7;4;5;12;9;7;10;15;10;19;16;8;2;7;6;3;5;4;3;0;5;3;4;6;2;5;10;10;18;11;6;9;9;11;14;7;7;7;11;10;6;6;4;1;4;3;3;0;2;0;0;2;0;0;0;1;2;0;1;0;1;0;1;0;0;0;0;1;0;0;1;1;0;1;2;14;175;125;3;0;4;9;0
530010805060019;1;420;1;2;4;5;6;7;12;10;6;20;13;14;20;16;16;8;5;10;6;3;5;3;2;4;0;2;1;2;1;1;3;2;11;14;13;14;15;24;20;13;18;18;15;11;3;0;2;4;0;1;0;0;1;0;0;0;3;0;1;2;1;0;0;0;1;2;0;0;0;0;1;1;1;0;0;0;190;16;181;2;1;3;5;2;398;2;3;7;6;8;8;9;9;17;10;15;11;18;8;4;13;10;4;7;3;2;3;1;3;1;6;6;6;4;6;13;9;10;11;12;21;14;8;14;10;10;10;8;6;2;2;4;1;1;0;2;2;0;0;1;4;1;2;0;0;1;1;0;2;0;1;1;1;1;0;0;1;0;1;0;0;26;176;145;8;1;2;10;0
530010805060020;1;140;1;2;1;2;1;0;3;2;1;0;2;1;2;1;2;0;3;2;1;2;3;2;6;3;3;1;1;0;2;3;2;2;5;3;1;1;0;3;1;2;1;0;1;2;3;0;3;1;5;1;3;2;4;2;6;6;1;0;6;2;1;3;1;1;0;0;1;1;1;3;1;1;0;1;0;3;69;24;24;8;0;4;1;3;206;0;1;2;1;0;2;0;1;0;2;2;1;3;2;1;2;4;3;3;4;4;8;2;7;7;5;3;3;3;3;1;3;2;3;4;3;1;5;1;1;3;1;4;4;5;2;3;1;5;2;2;4;4;5;4;7;4;3;2;2;2;4;0;4;1;3;0;1;3;1;3;1;1;1;1;10;86;42;29;17;2;2;7;5
530010805060021;1;118;0;2;3;0;1;1;0;0;3;1;0;1;1;3;2;1;1;6;5;2;1;3;5;4;3;2;1;0;2;5;0;2;1;0;0;2;1;2;4;0;2;3;0;2;1;1;2;0;1;2;4;0;0;2;5;2;3;2;2;1;1;0;1;1;1;1;1;1;1;2;0;0;0;0;0;2;64;5;32;1;0;3;4;3;157;3;0;1;3;1;2;2;0;2;2;2;1;3;1;2;2;4;2;4;3;2;4;1;8;2;2;6;1;3;2;4;1;3;1;2;4;0;4;2;0;2;1;2;4;2;2;0;1;2;3;3;7;2;3;3;4;1;6;2;5;2;0;1;1;0;1;2;1;0;1;0;0;0;0;0;1;47;44;44;2;1;1;1;4
