Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;
530010805060100;1;10;0;2;2;0;10;0;1;1;0
530010805060101;1;5;0;0;0;0;4;0;0;2;0
530010805060102;1;4;0;1;2;0;6;0;1;5;0
530010805060103;1;3;0;0;3;0;4;0;0;0;0
530010805060104;1;14;0;0;4;0;15;0;0;3;0
530010805060105;1;14;0;0;2;0;15;0;1;1;0
530010805060106;1;7;0;0;4;0;11;1;1;4;0
530010805060107;1;2;0;0;2;0;6;0;0;1;0
530010805060108;1;9;1;0;1;0;7;0;0;2;0
530010805060109;1;10;0;0;1;0;8;0;0;2;0
530010805060110;1;19;1;0;0;0;8;0;0;1;0
530010805060111;1;2;1;0;1;0;5;0;1;0;0
530010805060112;1;7;0;0;2;0;14;0;0;2;0
530010805060113;1;7;0;0;4;0;4;0;0;4;0
530010805060114;1;5;0;0;1;0;4;0;0;1;0
530010805060115;1;2;0;0;2;0;7;0;0;2;0
530010805060116;1;11;0;0;0;0;11;0;0;1;0
530010805060117;1;9;1;0;1;0;12;0;0;0;0
530010805060118;1;10;0;0;3;0;9;0;0;3;0
530010805060119;1;14;1;0;1;0;14;0;0;1;0
530010805060120;1;10;0;1;1;0;11;0;0;4;0
530010805060121;1;4;0;0;1;0;8;0;0;4;0
530010805060122;1;1;0;0;2;0;1;0;0;2;0
530010805060123;1;9;0;0;3;0;11;0;0;1;0
530010805060124;1;10;1;1;2;0;10;0;0;1;0
530010805060125;1;13;0;0;2;0;8;0;0;1;0
530010805060126;1;2;0;0;1;0;2;0;0;0;0
530010805060127;1;6;0;0;3;0;5;0;0;4;0
530010805060128;1;6;0;0;0;0;11;0;0;2;0
530010805060129;1;12;0;0;1;0;9;0;0;1;0
530010805060130;1;11;0;0;3;0;13;0;0;3;0
530010805060131;1;7;0;0;3;0;9;0;0;3;0
530010805060132;1;7;0;0;3;0;5;0;0;2;0
530010805060133;1;9;0;1;3;0;5;0;0;3;0
530010805060134;1;7;0;0;2;0;6;0;0;5;0
530010805060135;1;14;1;0;1;0;6;0;0;1;0
530010805060136;1;17;0;0;4;0;15;0;0;2;0
530010805060137;1;11;0;2;2;0;5;0;0;0;0
530010805060138;1;4;0;0;2;0;3;0;1;1;0
530010805060139;1;12;0;0;2;0;9;0;0;2;0
530010805060140;1;4;0;1;1;0;12;0;1;3;0
530010805060141;1;2;1;0;2;0;5;0;0;4;0
530010805060142;1;6;2;0;2;0;13;0;0;6;0
530010805060143;1;14;0;0;4;0;11;0;0;6;0
530010805060144;1;7;0;0;2;0;4;0;0;1;0
530010805060145;1;6;0;0;3;0;6;0;0;3;0
530010805060146;1;7;0;0;3;0;4;0;0;1;0
530010805060147;1;10;0;0;1;0;14;0;0;1;0
530010805060148;1;17;0;0;2;0;16;0;0;2;0
530010805060149;1;7;1;0;3;0;4;0;0;1;0
530010805060150;1;5;0;1;5;1;1;1;0;4;0
530010805060151;1;4;0;0;2;0;5;0;0;2;0
530010805060152;1;13;0;0;3;0;7;0;0;1;0
530010805060153;1;3;0;0;2;0;13;0;0;2;0
530010805060154;1;13;0;0;0;0;10;0;0;1;0
530010805060155;1;12;1;0;0;0;15;0;0;1;0
530010805060156;1;7;0;0;4;0;6;0;0;4;0
530010805060157;1;6;3;0;1;0;8;0;0;2;0
530010805060158;1;5;0;0;2;0;5;0;0;2;0
530010805060159;1;8;0;0;4;0;13;0;0;4;0
530010805060160;1;13;0;0;4;0;23;0;0;5;0
530010805060161;1;9;0;0;3;0;9;1;0;2;0
530010805060162;1;15;0;0;4;0;3;0;0;3;0
530010805060163;1;20;0;0;2;0;9;0;0;4;0
530010805060164;1;8;0;0;0;0;5;0;0;1;0
530010805060165;1;11;0;0;3;0;9;0;0;1;0
530010805060166;1;17;0;0;3;0;18;1;0;3;0
530010805060167;1;18;2;0;1;0;10;1;0;5;0
530010805060168;1;14;0;0;8;0;11;0;0;7;0
530010805060169;1;6;0;0;1;0;8;0;0;1;0
530010805060170;1;4;0;2;1;0;11;0;0;6;0
530010805060171;1;13;0;0;2;0;7;0;0;0;0
530010805060172;1;3;0;0;1;0;6;0;0;1;0
530010805060173;1;4;1;0;1;0;7;0;0;1;0
530010805060174;1;5;0;0;0;0;3;0;0;1;0
530010805060175;1;15;0;0;3;0;19;0;0;1;0
530010805060176;1;11;0;0;5;0;12;0;0;5;0
530010805060177;1;14;0;0;1;0;14;0;1;2;0
530010805060178;1;6;0;0;2;0;9;0;0;2;0
530010805060179;1;6;0;0;2;0;7;0;0;0;0
530010805060180;1;3;0;0;2;0;1;0;0;0;0
530010805060181;1;17;0;1;6;0;16;0;0;4;0
530010805060182;1;15;0;0;1;0;15;0;1;2;0
530010805060183;1;8;0;0;1;0;11;0;0;1;0
530010805060184;1;12;0;0;0;0;8;0;0;0;0
530010805060185;1;4;0;0;1;0;12;0;0;1;0
530010805060186;1;22;0;0;4;0;8;0;0;5;0
530010805060187;1;5;0;0;0;0;9;0;0;0;0
530010805060188;1;10;0;0;1;0;8;0;0;4;0
530010805060189;1;8;0;0;2;0;12;0;0;1;0
530010805060190;1;6;0;0;4;0;5;1;0;0;0
530010805060191;1;8;1;0;1;0;11;0;0;0;0
530010805060192;1;7;0;1;0;0;9;0;1;1;0
530010805060193;1;10;0;0;4;0;8;0;0;0;0
530010805060194;1;4;0;1;2;0;8;0;1;1;0
530010805060195;1;11;0;0;2;0;7;0;0;2;0
530010805060196;1;15;1;0;1;0;9;0;0;2;0
530010805060197;1;11;0;0;3;0;4;1;0;4;0
530010805060198;1;7;0;0;0;0;7;0;0;0;0
530010805060199;1;8;0;0;0;0;7;0;0;0;0
530010805060200;1;13;0;0;3;0;14;0;0;1;0
530010805060201;1;14;0;0;2;0;7;0;0;0;0
530010805060202;1;7;0;0;5;0;14;0;0;4;0
530010805060203;1;6;0;0;0;0;10;0;0;1;0
530010805060204;1;12;0;0;1;0;9;0;0;0;0
530010805060205;1;11;0;0;2;0;7;0;0;1;0
530010805060206;1;18;0;0;2;0;11;0;0;2;0
530010805060207;1;13;0;1;3;0;9;0;1;0;0
530010805060208;1;7;0;0;0;0;6;1;0;0;0
530010805060209;1;3;0;1;1;0;4;0;0;1;0
530010805060210;1;9;0;1;2;0;9;1;0;0;0
530010805060211;1;16;0;0;1;0;9;0;0;2;0
530010805060212;1;3;0;0;1;0;3;0;0;1;0
530010805060213;1;7;0;0;4;0;4;2;0;1;0
530010805060214;1;8;0;0;2;0;11;0;0;1;0
530010805060215;1;8;3;0;2;0;10;1;0;3;0
530010805060216;1;6;0;0;1;0;7;0;0;1;0
530010805060217;1;1;0;0;0;0;0;0;0;0;0
530010805060218;1;4;0;0;3;0;4;0;0;1;0
530010805060219;1;13;0;0;4;0;18;0;0;2;0
530010805060220;1;13;0;0;4;0;12;0;0;1;0
530010805060221;1;11;0;0;0;0;5;0;0;0;0
530010805060222;1;9;0;0;4;0;11;1;0;1;0
530010805060223;1;4;0;0;0;0;3;0;0;0;0
530010805060224;1;7;0;0;0;0;9;0;0;1;0
530010805060225;1;11;0;0;2;0;11;0;0;2;0
530010805060226;1;5;0;0;3;0;7;0;0;3;0
530010805060227;1;6;0;0;4;0;13;0;0;3;0
530010805060228;1;11;0;0;2;0;11;0;0;0;0
530010805060229;1;12;0;0;1;0;17;0;0;2;0
530010805060230;1;7;0;0;0;0;10;0;0;1;0
530010805060231;1;9;3;0;4;0;7;1;0;0;0
530010805060232;1;9;1;0;2;0;11;1;0;2;0
530010805060233;1;10;0;0;1;0;1;0;0;1;0
530010805060234;1;11;0;0;1;0;9;0;0;1;0
530010805060235;1;6;0;0;3;0;5;0;1;1;0
530010805060236;1;0;0;0;5;0;8;0;0;1;0
530010805060237;1;4;1;0;0;0;9;0;0;0;0
530010805060238;1;1;0;0;0;0;2;0;0;2;0
530010805060239;1;2;0;0;1;0;5;0;0;0;0
530010805060240;1;9;0;0;0;0;5;0;0;4;0
530010805060241;1;0;0;0;0;0;0;0;0;0;0
530010805060242;1;9;1;2;3;0;11;0;0;3;0
530010805060243;1;1;0;0;3;0;3;0;1;1;0
530010805060244;1;11;0;0;2;0;3;1;0;1;0
530010805060245;1;12;0;1;4;0;10;0;1;5;0
530010805060246;1;4;1;1;3;0;8;0;0;4;0
530010805060247;1;7;0;0;4;0;7;1;1;2;0
530010805060248;1;5;0;0;4;0;6;1;0;1;0
530010805060249;1;10;0;0;3;0;16;0;0;2;0
530010805060250;1;1;0;0;0;0;2;0;0;0;0
530010805060251;1;5;0;0;1;0;3;0;0;1;0
530010805060252;1;7;1;0;3;0;8;1;0;2;0
530010805060253;1;6;0;0;6;0;2;0;0;3;0
530010805060254;1;10;0;0;2;0;11;0;0;4;0
530010805060255;1;8;1;0;4;0;3;0;0;6;0
530010805060256;1;0;"X";"X";"X";"X";"X";"X";"X";"X";"X"
530010805060257;1;1;0;0;1;0;5;0;0;2;0
530010805060258;1;17;0;0;4;0;15;1;0;2;0
530010805060259;1;0;0;0;0;0;0;0;0;0;0
530010805060260;1;7;2;0;8;0;11;1;0;7;0
530010805060261;1;6;0;0;1;0;10;0;0;1;0
530010805060262;1;0;0;0;0;0;1;0;0;0;0
530010805060263;1;4;2;0;4;0;3;0;0;1;0
530010805060264;1;4;0;0;2;0;6;0;0;1;0
530010805060265;1;10;1;0;19;0;6;2;0;19;0
530010805060266;1;19;1;0;10;0;12;3;1;16;0
530010805060267;1;17;2;0;13;0;13;2;0;8;0
530010805060268;1;31;3;2;22;0;14;0;0;28;0
530010805060269;1;2;0;0;0;0;1;0;0;0;0
530010805060271;1;13;0;0;7;0;14;1;0;9;0
530010805060272;1;0;"X";"X";"X";"X";"X";"X";"X";"X";"X"
530010805060273;1;3;0;0;0;0;2;0;0;2;0
530010805060274;1;17;0;0;4;0;17;1;1;3;0
530010805060275;1;18;0;0;14;0;14;0;0;7;1
530010805060276;1;17;1;0;4;0;13;1;0;7;0
530010805060278;1;0;0;0;0;0;0;0;0;0;0
530010805060282;1;14;0;0;15;0;16;3;0;17;0
530010805060283;1;27;0;1;15;0;28;0;0;5;0
530010805060284;1;1;0;0;0;0;0;0;0;0;0
530010805060285;8;1;0;0;0;0;0;0;0;1;0
530010805060286;1;19;2;1;10;0;33;3;2;10;0
530010805060287;1;11;0;0;16;0;17;0;0;12;0
530010805060288;1;21;0;1;9;0;15;0;0;15;0
530010805060289;1;1;0;0;0;0;1;0;0;2;0
530010805060290;1;1;0;0;3;0;1;0;0;1;0
530010805060292;1;6;0;0;0;0;6;0;0;0;0
530010805060294;1;12;0;1;3;0;14;0;0;8;0
530010805060295;1;2;0;0;1;0;4;0;0;1;0
530010805060296;1;16;0;0;3;1;11;0;0;3;0
530010805060297;1;9;0;0;0;0;5;0;0;1;0
530010805060298;1;21;0;0;1;0;15;0;0;2;0
530010805060299;1;8;0;0;0;0;9;0;0;1;0
530010805060300;1;7;0;0;1;0;5;0;0;0;0
530010805060301;1;12;0;0;5;0;19;0;1;4;0
530010805060302;1;13;0;0;1;0;11;0;0;3;0
530010805060303;1;16;0;0;2;0;15;0;0;3;0
530010805060304;1;5;0;0;1;0;7;0;0;2;0
530010805060305;1;18;0;1;7;0;15;0;0;4;0
530010805060306;1;18;0;0;6;0;22;0;0;3;0
530010805060307;1;9;0;0;0;0;10;1;0;4;0
530010805060308;1;9;0;0;2;0;3;0;0;0;0
530010805060309;1;7;0;0;1;0;7;0;0;5;0
530010805060310;1;4;2;0;3;0;5;0;0;2;0
530010805060311;1;5;0;0;1;0;3;0;0;3;0
530010805060312;1;5;0;0;1;0;4;0;0;0;0
530010805060313;1;4;0;0;2;0;9;0;0;0;0
530010805060314;1;7;0;0;4;0;14;1;0;5;0
530010805060315;1;10;0;1;3;0;12;0;0;5;0
530010805060316;1;20;0;0;4;0;20;0;0;1;0
530010805060317;1;23;0;0;4;0;23;0;0;1;0
530010805060318;1;4;0;0;0;0;12;0;0;2;0
530010805060319;1;5;0;0;0;0;4;0;0;1;0
530010805060320;1;28;0;0;0;0;21;0;0;3;0
530010805060321;1;7;0;0;0;0;7;0;0;3;0
530010805060322;1;4;0;0;3;0;7;0;0;1;0
530010805060323;1;3;0;0;2;0;0;2;0;0;0
530010805060324;1;7;0;0;2;0;2;0;0;2;0
530010805060325;1;19;0;0;2;0;17;0;1;5;0
530010805060326;1;13;0;0;3;1;14;0;0;5;0
530010805060327;1;6;0;0;0;0;6;0;0;3;0
530010805060328;1;9;3;2;3;0;9;1;0;2;0
530010805060329;1;5;0;1;2;0;5;0;0;3;0
530010805060330;1;10;0;0;5;0;15;0;1;2;0
530010805060331;1;9;1;0;1;0;10;0;0;4;0
530010805060332;1;11;0;0;2;0;6;0;0;1;0
530010805060333;1;16;0;0;1;0;12;0;0;0;0
530010805060334;1;4;0;0;2;0;3;0;0;1;0
530010805060335;1;7;1;0;3;0;7;3;0;1;0
530010805060336;1;8;0;0;3;0;5;0;0;2;0
530010805060337;1;10;1;0;5;0;6;0;1;4;0
530010805060338;1;7;0;0;1;0;5;0;0;0;0
530010805060339;1;2;0;0;2;0;2;0;0;0;0
530010805060340;1;3;0;0;1;0;0;0;1;3;0
530010805060341;1;3;0;0;1;0;1;1;0;0;0
530010805060342;1;1;0;0;0;0;0;0;0;0;0
530010805060343;1;1;0;0;1;0;0;0;0;0;0
530010805060344;1;1;0;0;0;0;2;0;0;0;0
530010805060345;1;3;0;0;0;0;0;0;0;1;0
530010805060346;1;8;0;0;7;0;8;0;0;2;0
530010805060347;1;4;0;0;3;2;7;0;0;2;0
530010805060348;1;1;0;0;0;0;5;1;0;0;0
530010805060349;1;3;0;0;0;0;2;0;0;0;0
530010805060350;1;3;0;1;0;0;4;0;0;1;0
530010805060351;1;4;0;0;2;0;5;0;0;1;0
530010805060352;1;3;0;0;0;0;5;0;0;7;0
530010805060353;1;1;0;0;1;0;5;0;0;1;0
530010805060354;1;3;0;0;3;0;2;0;0;0;0
530010805060355;1;1;0;0;1;0;2;0;2;1;0
530010805060356;1;5;0;0;1;0;5;0;0;0;0
530010805060357;1;3;0;0;3;0;5;2;0;1;0
530010805060358;1;12;0;0;19;0;12;0;0;8;0
530010805060359;1;9;0;0;7;0;11;1;0;8;0
530010805060360;1;5;0;0;2;0;6;0;1;0;0
530010805060361;1;9;0;0;1;0;6;2;0;2;0
530010805060362;1;14;1;0;6;2;23;0;0;3;0
530010805060363;1;2;0;0;1;0;4;0;0;2;0
530010805060364;1;4;0;0;1;0;8;0;0;1;0
530010805060365;1;7;0;0;1;0;9;0;0;0;0
530010805060366;1;9;0;0;4;0;6;1;0;3;0
530010805060367;1;3;0;0;2;0;8;0;0;1;0
530010805060368;1;18;1;0;2;0;11;1;0;3;0
530010805060369;1;9;0;0;0;0;6;0;0;2;0
530010805060370;1;9;1;0;1;0;15;0;0;4;0
530010805060371;1;6;0;0;3;0;8;0;0;4;0
530010805060372;1;7;0;0;1;0;7;0;0;1;0
530010805060373;1;11;0;0;1;0;7;0;0;2;0
530010805060374;1;7;0;0;2;0;4;0;0;2;0
530010805060375;1;2;0;1;2;1;2;0;0;3;0
530010805060376;1;14;10;0;38;0;22;5;0;40;0
530010805060377;1;1;0;0;0;0;0;0;0;0;0
530010805060378;1;0;0;0;0;0;0;0;0;0;0
530010805060379;1;4;1;0;4;0;5;1;0;3;0
530010805060380;1;9;1;0;2;0;7;2;0;2;0
530010805060381;1;12;0;0;0;0;4;0;0;0;0
530010805060382;1;3;0;0;2;0;6;0;0;2;0
530010805060383;1;7;0;0;2;0;7;0;0;2;0
530010805060384;1;6;0;0;5;0;13;0;0;4;0
530010805060385;1;16;0;0;0;0;10;0;0;0;0
530010805060386;1;0;0;0;1;0;0;0;0;2;0
530010805060387;1;7;0;2;2;0;8;0;0;3;0
530010805060388;1;3;1;0;1;0;5;1;0;0;0
530010805060389;1;13;1;0;4;0;8;1;0;4;0
530010805060390;1;12;0;0;2;0;7;0;0;1;0
530010805060391;1;3;0;0;0;0;9;0;1;1;0
530010805060392;1;3;0;0;1;2;4;0;0;1;0
530010805060393;1;1;0;0;1;0;0;0;0;2;0
530010805060394;1;9;0;0;3;0;4;0;0;2;0
530010805060395;1;11;0;0;1;0;4;0;0;6;0
530010805060396;1;4;0;0;0;0;2;0;0;0;0
530010805060397;1;11;0;0;1;0;9;1;0;2;0
530010805060398;1;9;0;0;3;0;9;1;0;2;0
530010805060399;1;3;0;0;2;0;4;0;0;2;0
530010805060400;1;6;0;1;1;0;10;0;1;1;0
530010805060401;1;1;0;1;0;0;1;0;0;1;0
530010805060402;1;20;0;0;4;0;7;0;0;0;0
530010805060403;1;4;0;1;7;0;6;0;0;1;0
530010805060404;1;2;0;0;3;1;4;0;0;3;1
530010805060405;1;3;0;0;3;0;3;0;0;1;0
530010805060406;1;0;1;0;0;0;1;0;0;1;0
530010805060407;1;7;0;0;1;0;6;0;0;1;0
530010805060408;1;6;0;0;2;0;4;0;0;5;0
530010805060409;1;9;0;0;1;0;4;0;0;0;0
530010805060410;1;4;0;0;0;0;6;0;0;0;0
530010805060411;1;4;0;0;1;0;4;0;0;2;0
530010805060412;1;4;0;0;5;0;4;0;0;1;0
530010805060413;1;1;0;0;1;0;4;0;0;1;0
530010805060414;1;6;0;0;0;0;3;1;0;1;0
530010805060415;1;6;0;0;1;0;7;0;0;1;0
530010805060416;1;3;0;0;0;0;1;0;0;0;0
530010805060417;1;3;0;0;2;0;4;0;0;1;0
530010805060418;1;4;1;0;7;0;5;0;0;5;0
530010805060419;1;1;0;0;1;0;1;0;0;0;0
530010805060420;1;1;0;0;0;0;1;0;0;0;0
530010805060421;1;2;0;0;1;0;7;0;0;3;0
530010805060422;1;13;1;0;20;0;8;1;0;23;0
530010805060423;1;4;0;0;4;0;3;0;0;7;1
530010805060424;1;3;0;0;7;0;8;1;0;7;0
530010805060425;1;8;0;0;2;0;14;0;0;0;0
530010805060426;1;8;0;0;3;0;7;0;1;1;0
530010805060427;1;22;0;0;2;0;15;1;0;3;0
530010805060428;1;15;0;0;4;0;13;0;0;2;0
530010805060429;1;1;0;0;1;0;0;0;0;0;0
530010805060430;1;1;1;0;0;0;2;0;0;1;0
530010805060431;1;3;0;0;0;0;1;0;0;0;0
530010805060432;1;0;0;0;0;0;1;0;0;0;0
530010805060433;1;0;0;0;1;0;1;0;0;0;0
530010805060434;1;3;0;0;2;1;0;0;0;0;0
530010805060435;1;1;0;0;5;0;1;0;0;3;0
530010805060436;1;9;0;0;0;0;8;0;0;3;0
530010805060437;1;2;1;0;2;0;5;2;0;2;0
530010805060438;1;3;0;0;1;0;2;0;0;0;0
530010805060439;1;13;1;0;4;0;6;0;0;0;0
530010805060440;1;16;0;2;1;0;12;0;0;3;0
530010805060441;1;0;1;0;0;0;1;0;0;0;0
530010805060442;1;3;0;0;0;0;0;0;0;1;0
530010805060443;1;3;0;0;2;0;2;0;0;2;0
530010805060444;1;3;0;0;0;0;1;0;0;0;0
530010805060445;1;0;"X";"X";"X";"X";"X";"X";"X";"X";"X"
530010805060446;8;1;"X";"X";"X";"X";"X";"X";"X";"X";"X"
530010805060447;1;2;1;0;2;0;0;0;0;2;0
530010805060449;1;5;1;0;2;0;5;2;1;8;0
530010805070001;1;10;1;0;7;0;9;2;0;5;0
530010805070002;1;8;0;1;5;0;10;0;0;3;0
530010805070003;1;12;0;0;7;0;11;2;0;3;1
530010805070004;1;4;1;0;2;0;4;0;0;5;0
530010805070005;1;14;0;0;2;0;15;1;0;2;0
530010805070006;1;8;0;0;5;0;7;2;0;6;0
530010805070007;1;13;1;0;6;0;7;0;0;5;0
530010805070008;1;13;0;0;7;0;6;0;0;5;0
530010805070009;1;7;1;1;3;0;8;0;0;3;0
530010805070010;1;7;1;1;8;0;10;2;3;4;0
530010805070011;1;6;0;3;8;0;7;1;1;8;0
530010805070012;1;7;0;0;2;0;12;1;0;3;0
530010805070013;1;14;1;1;14;0;16;0;1;8;0
530010805070014;1;8;0;0;7;0;12;0;0;9;0
530010805070015;1;8;0;0;8;0;4;1;0;8;0
530010805070016;1;10;0;0;7;0;9;1;0;9;0
530010805070017;1;3;0;0;7;0;13;0;0;6;0
530010805070018;1;9;2;0;12;0;12;1;0;7;0
530010805070019;1;12;0;0;3;0;9;0;0;5;0
530010805070020;1;14;2;1;10;0;22;0;2;10;0
530010805070021;1;11;0;0;16;0;8;1;0;8;0
530010805070022;1;6;3;0;4;0;5;0;0;10;0
530010805070023;1;14;2;0;12;0;7;0;1;11;0
530010805070024;1;9;1;0;11;0;13;0;0;7;0
530010805070025;1;6;0;0;9;0;18;1;0;16;0
530010805070026;1;16;1;0;4;0;14;0;0;11;0
530010805070027;1;11;4;1;15;0;11;1;0;12;0
530010805070028;1;12;1;0;10;1;8;1;0;6;2
530010805070029;1;10;2;0;4;0;11;2;0;12;0
530010805070030;1;12;1;0;15;0;9;0;0;12;0
530010805070031;1;8;1;0;17;0;5;0;0;11;0
530010805070032;1;6;0;1;18;0;12;0;1;15;0
530010805070033;1;21;0;0;8;0;20;3;1;16;0
530010805070034;1;9;0;0;11;0;9;0;1;14;0
530010805070035;1;13;0;0;12;0;8;1;0;11;0
530010805070036;1;8;1;0;7;0;10;0;1;8;0
530010805070037;1;15;1;1;13;1;14;0;0;5;0
530010805070038;1;5;0;0;11;0;13;0;0;10;0
530010805070039;1;7;1;0;14;1;11;1;1;15;0
530010805070040;1;11;1;0;17;0;13;0;0;16;0
530010805070041;1;15;5;0;16;0;25;2;0;15;1
530010805070042;1;8;2;0;15;0;5;2;2;14;0
530010805070043;1;13;3;2;16;0;10;0;0;14;0
530010805070044;1;10;3;0;10;0;9;1;0;12;0
530010805070045;1;7;2;0;10;0;10;0;0;10;0
530010805070046;1;11;0;0;11;0;11;0;0;11;0
530010805070047;1;9;0;0;9;0;15;1;1;7;0
530010805070048;1;7;0;0;10;0;9;1;0;6;0
530010805070049;1;8;0;0;11;0;10;0;1;7;0
530010805070050;1;10;2;1;10;0;8;2;0;8;0
530010805070051;1;7;0;0;13;0;9;2;0;14;0
530010805070052;1;25;1;1;11;0;15;2;1;20;0
530010805070053;1;13;3;0;17;0;13;2;0;13;0
530010805070054;1;8;1;1;15;0;9;2;1;20;0
530010805070055;1;6;2;0;7;0;8;0;0;8;0
