Cod_setor;Situacao_setor;V422;V423;V424;V425;V426;V427;V428;V429;V430;V431;V432;V433;V434;V435;V436;V437;V438;V439;V440;V441;V442;V443;V444;V445;V446;V447;V448;V449;V450;V451;V452;V453;V454;V455;V456;V457;V458;V459;V460;V461;V462;V463;V464;V465;V466;V467;V468;V469;V470;V471;V472;V473;V474;V475;V476;V477;V478;V479;V480;V481;V482;V483;V484;V485;V486;V487;V488;V489;V490;V491;V492;V493;V494;V495;V496;V497;V498;V499;V500;V501;V502;V503;V504;V505;V506;V507;V508;V509;V510;V511;V512;V513;V514;V515;V516;V517;V518;V519;V520;V521;V522;V523;V524;V525;V526;V527;V528;V529;V530;V531;V532;V533;V534;V535;V536;V537;V538;V539;V540;V541;V542;V543;V544;V545;V546;V547;V548;V549;V550;V551;V552;V553;V554;V555;V556;V557;V558;V559;V560;V561;V562;V563;V564;V565;V566;V567;V568;V569;V570;V571;V572;V573;V574;V575;V576;V577;V578;V579;V580;V581;V582;V583;V584;V585;V586;V587;V588;V589;V590;V591;V592;V593;V594;V595;V596;V597;V598;V599;V600;V601;V602;V603;V604;V605;V606;V607;V608;V609;V610;V611;V612;V613;V614;V615;V616;V617;V618;V619;V620;V621;V622
5,30011E+14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,30011E+14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,30011E+14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5,30011E+14;1;49;11;0;30;0;8;0;11;0;30;0;8;0;11;0;30;0;8;0;11;0;30;0;8;0;11;0;30;0;8;0;11;0;30;0;8;0;0;11;0;30;2;6;10;1;4;26;2;6;0;11;0;30;0;8;0;11;0;30;0;8;49;0;0;0;49;0;0;0;49;0;0;0;49;0;0;0;49;0;0;0;49;0;0;0;2;47;0;0;16;33;0;0;0;49;0;0;0;49;0;0;49;0;0;0;0;0;49;0;0;0;0;0;49;0;0;0;0;0;49;0;0;0;0;0;49;0;0;0;0;0;49;0;0;0;0;0;2;47;0;0;0;0;16;33;0;0;0;0;0;49;0;0;0;0;0;49;0;0;0;0;2;0;47;0;2;0;47;0;2;0;47;0;2;0;47;0;2;0;47;0;2;0;47;0;2;0;0;47;2;0;14;33;0;2;0;47;0;2;0;47
5,30011E+14;1;676;15;0;0;0;661;0;15;0;0;0;661;0;15;0;0;0;661;0;15;0;0;0;661;0;15;0;0;0;661;0;15;0;0;0;661;0;15;0;0;0;661;0;15;0;0;0;661;0;0;15;0;0;0;661;0;15;0;0;0;661;676;0;0;0;676;0;0;0;676;0;0;0;676;0;0;0;676;0;0;0;676;0;0;0;676;0;0;0;676;0;0;0;0;676;0;0;0;676;0;0;676;0;0;0;0;0;676;0;0;0;0;0;676;0;0;0;0;0;676;0;0;0;0;0;676;0;0;0;0;0;676;0;0;0;0;0;676;0;0;0;0;0;676;0;0;0;0;0;0;676;0;0;0;0;0;676;0;0;0;0;676;0;0;0;676;0;0;0;676;0;0;0;676;0;0;0;676;0;0;0;676;0;0;0;676;0;0;0;676;0;0;0;0;676;0;0;0;676;0;0
5,30011E+14;1;777;3;0;0;0;774;0;3;0;0;0;774;0;3;0;0;0;774;0;3;0;0;0;774;0;3;0;0;0;774;0;3;0;0;0;774;0;3;0;0;0;774;0;3;0;0;0;774;0;0;3;0;0;0;774;0;3;0;0;0;774;777;0;0;0;777;0;0;0;777;0;0;0;777;0;0;0;777;0;0;0;777;0;0;0;777;0;0;0;777;0;0;0;0;777;0;0;0;777;0;0;777;0;0;0;0;0;777;0;0;0;0;0;777;0;0;0;0;0;777;0;0;0;0;0;777;0;0;0;0;0;777;0;0;0;0;0;777;0;0;0;0;0;777;0;0;0;0;0;0;777;0;0;0;0;0;777;0;0;0;0;777;0;0;0;777;0;0;0;777;0;0;0;777;0;0;0;777;0;0;0;777;0;0;0;777;0;0;0;777;0;0;0;0;777;0;0;0;777;0;0
5,30011E+14;1;793;11;0;64;0;718;0;11;0;64;0;718;0;11;0;64;0;718;0;11;0;64;0;718;0;11;0;64;0;718;0;11;0;64;0;718;0;6;5;3;61;712;6;6;5;3;61;712;6;0;11;0;64;0;718;0;11;0;64;0;718;793;0;0;0;793;0;0;0;793;0;0;0;793;0;0;0;793;0;0;0;793;0;0;0;721;72;0;0;721;72;0;0;0;793;0;0;0;793;0;0;793;0;0;0;0;0;793;0;0;0;0;0;793;0;0;0;0;0;793;0;0;0;0;0;793;0;0;0;0;0;793;0;0;0;0;0;721;72;0;0;0;0;721;72;0;0;0;0;0;793;0;0;0;0;0;793;0;0;0;0;732;0;61;0;732;0;61;0;732;0;61;0;732;0;61;0;732;0;61;0;732;0;61;0;721;11;0;61;721;11;0;61;0;732;0;61;0;732;0;61
5,30011E+14;1;662;443;0;166;0;50;0;443;0;166;0;50;0;443;0;166;0;50;0;443;0;166;0;50;0;443;0;166;0;50;0;443;0;166;0;50;0;443;0;166;0;50;0;443;0;166;0;50;0;0;443;0;166;0;50;0;443;0;166;0;50;662;0;0;0;662;0;0;0;662;0;0;0;662;0;0;0;662;0;0;0;662;0;0;0;662;0;0;0;662;0;0;0;0;662;0;0;0;662;0;0;660;0;2;0;0;0;660;0;2;0;0;0;660;0;2;0;0;0;660;0;2;0;0;0;660;0;2;0;0;0;660;0;2;0;0;0;660;0;2;0;0;0;660;0;2;0;0;0;0;660;0;2;0;0;0;660;0;2;0;0;486;0;176;0;486;0;176;0;486;0;176;0;486;0;176;0;486;0;176;0;486;0;176;0;486;0;176;0;486;0;176;0;0;486;0;176;0;486;0;176
5,30011E+14;1;527;399;0;70;0;52;0;399;0;70;0;52;0;399;0;70;0;52;0;399;0;70;0;52;0;399;0;70;0;52;0;399;0;70;0;52;0;399;0;70;0;52;0;399;0;70;0;52;0;0;399;0;70;0;52;0;399;0;70;0;52;527;0;0;0;527;0;0;0;527;0;0;0;527;0;0;0;527;0;0;0;527;0;0;0;527;0;0;0;527;0;0;0;0;527;0;0;0;527;0;0;527;0;0;0;0;0;527;0;0;0;0;0;527;0;0;0;0;0;527;0;0;0;0;0;527;0;0;0;0;0;527;0;0;0;0;0;527;0;0;0;0;0;527;0;0;0;0;0;0;527;0;0;0;0;0;527;0;0;0;0;212;0;315;0;212;0;315;0;212;0;315;0;212;0;315;0;212;0;315;0;212;0;315;0;212;0;315;0;212;0;315;0;0;212;0;315;0;212;0;315
5,30011E+14;1;463;377;0;44;0;42;0;377;0;44;0;42;0;377;0;44;0;42;0;377;0;44;0;42;0;377;0;44;0;42;0;280;97;33;11;26;16;377;0;44;0;42;0;377;0;44;0;42;0;0;377;0;44;0;42;0;377;0;44;0;42;463;0;0;0;463;0;0;0;463;0;0;0;463;0;0;0;463;0;0;0;339;124;0;0;463;0;0;0;463;0;0;0;0;463;0;0;0;463;0;0;463;0;0;0;0;0;463;0;0;0;0;0;463;0;0;0;0;0;463;0;0;0;0;0;463;0;0;0;0;0;339;124;0;0;0;0;463;0;0;0;0;0;463;0;0;0;0;0;0;463;0;0;0;0;0;463;0;0;0;0;447;0;16;0;447;0;16;0;447;0;16;0;447;0;16;0;447;0;16;0;323;124;16;0;447;0;16;0;447;0;16;0;0;447;0;16;0;447;0;16
5,30011E+14;1;653;503;0;91;0;59;0;503;0;91;0;59;0;503;0;91;0;59;0;503;0;91;0;59;0;503;0;91;0;59;0;503;0;91;0;59;0;501;2;67;24;58;1;503;0;84;7;58;1;0;503;0;91;0;59;0;503;0;91;0;59;653;0;0;0;653;0;0;0;653;0;0;0;653;0;0;0;653;0;0;0;653;0;0;0;626;27;0;0;645;8;0;0;0;653;0;0;0;653;0;0;653;0;0;0;0;0;653;0;0;0;0;0;653;0;0;0;0;0;653;0;0;0;0;0;653;0;0;0;0;0;653;0;0;0;0;0;626;27;0;0;0;0;645;8;0;0;0;0;0;653;0;0;0;0;0;653;0;0;0;0;388;0;265;0;388;0;265;0;388;0;265;0;388;0;265;0;388;0;265;0;388;0;265;0;372;16;254;11;385;3;260;5;0;388;0;265;0;388;0;265
5,30011E+14;1;837;606;0;149;0;79;0;606;0;149;0;79;0;606;0;149;0;79;0;606;0;149;0;79;0;606;0;149;0;79;0;606;0;149;0;79;0;606;0;149;0;79;0;606;0;149;0;79;0;0;606;0;149;0;79;0;606;0;149;0;79;837;0;0;0;837;0;0;0;837;0;0;0;837;0;0;0;837;0;0;0;837;0;0;0;837;0;0;0;837;0;0;0;0;837;0;0;0;837;0;0;837;0;0;0;0;0;837;0;0;0;0;0;837;0;0;0;0;0;837;0;0;0;0;0;837;0;0;0;0;0;837;0;0;0;0;0;837;0;0;0;0;0;837;0;0;0;0;0;0;837;0;0;0;0;0;837;0;0;0;0;834;0;3;0;834;0;3;0;834;0;3;0;834;0;3;0;834;0;3;0;834;0;3;0;834;0;3;0;834;0;3;0;0;834;0;3;0;834;0;3
5,30011E+14;1;678;475;0;114;0;86;0;475;0;114;0;86;0;475;0;114;0;86;0;475;0;114;0;86;0;475;0;114;0;86;0;475;0;114;0;86;0;475;0;114;0;86;0;475;0;114;0;86;0;0;475;0;114;0;86;0;475;0;114;0;86;676;0;2;0;676;0;2;0;676;0;2;0;676;0;2;0;676;0;2;0;676;0;2;0;676;0;2;0;676;0;2;0;0;676;0;2;0;676;0;2;678;0;0;0;0;0;678;0;0;0;0;0;678;0;0;0;0;0;678;0;0;0;0;0;678;0;0;0;0;0;678;0;0;0;0;0;678;0;0;0;0;0;678;0;0;0;0;0;0;678;0;0;0;0;0;678;0;0;0;0;669;0;9;0;669;0;9;0;669;0;9;0;669;0;9;0;669;0;9;0;669;0;9;0;669;0;9;0;669;0;9;0;0;669;0;9;0;669;0;9
5,30011E+14;1;750;500;0;176;0;74;0;500;0;176;0;74;0;500;0;176;0;74;0;500;0;176;0;74;0;500;0;176;0;74;0;500;0;176;0;74;0;497;3;154;22;74;0;500;0;176;0;74;0;0;500;0;176;0;74;0;500;0;176;0;74;750;0;0;0;750;0;0;0;750;0;0;0;750;0;0;0;750;0;0;0;750;0;0;0;725;25;0;0;750;0;0;0;0;750;0;0;0;750;0;0;750;0;0;0;0;0;750;0;0;0;0;0;750;0;0;0;0;0;750;0;0;0;0;0;750;0;0;0;0;0;750;0;0;0;0;0;725;25;0;0;0;0;750;0;0;0;0;0;0;750;0;0;0;0;0;750;0;0;0;0;704;0;46;0;704;0;46;0;704;0;46;0;704;0;46;0;704;0;46;0;704;0;46;0;704;0;21;25;704;0;46;0;0;704;0;46;0;704;0;46
5,30011E+14;1;302;99;0;201;0;2;0;99;0;201;0;2;0;99;0;201;0;2;0;99;0;201;0;2;0;99;0;201;0;2;0;99;0;201;0;2;0;99;0;96;105;2;0;99;0;201;0;2;0;0;99;0;201;0;2;0;99;0;201;0;2;302;0;0;0;302;0;0;0;302;0;0;0;302;0;0;0;302;0;0;0;302;0;0;0;197;105;0;0;302;0;0;0;0;302;0;0;0;302;0;0;302;0;0;0;0;0;302;0;0;0;0;0;302;0;0;0;0;0;302;0;0;0;0;0;302;0;0;0;0;0;302;0;0;0;0;0;197;105;0;0;0;0;302;0;0;0;0;0;0;302;0;0;0;0;0;302;0;0;0;0;53;0;249;0;53;0;249;0;53;0;249;0;53;0;249;0;53;0;249;0;53;0;249;0;10;43;187;62;53;0;249;0;0;53;0;249;0;53;0;249
5,30011E+14;1;595;53;0;20;0;519;0;53;0;20;0;519;0;53;0;20;0;519;0;53;0;20;0;519;0;53;0;20;0;519;0;53;0;20;0;519;0;53;0;20;0;519;0;16;37;12;8;248;271;0;53;0;20;0;519;0;53;0;20;0;519;595;0;0;0;595;0;0;0;595;0;0;0;595;0;0;0;595;0;0;0;595;0;0;0;595;0;0;0;276;319;0;0;0;595;0;0;0;595;0;0;595;0;0;0;0;0;595;0;0;0;0;0;595;0;0;0;0;0;595;0;0;0;0;0;595;0;0;0;0;0;595;0;0;0;0;0;595;0;0;0;0;0;276;319;0;0;0;0;0;595;0;0;0;0;0;595;0;0;0;0;595;0;0;0;595;0;0;0;595;0;0;0;595;0;0;0;595;0;0;0;595;0;0;0;595;0;0;0;276;319;0;0;0;595;0;0;0;595;0;0
5,30011E+14;1;761;65;0;16;0;680;0;65;0;16;0;680;0;65;0;16;0;680;0;65;0;16;0;680;0;65;0;16;0;680;0;65;0;16;0;680;0;65;0;16;0;680;0;65;0;16;0;680;0;0;65;0;16;0;680;0;65;0;16;0;680;761;0;0;0;761;0;0;0;761;0;0;0;761;0;0;0;761;0;0;0;761;0;0;0;761;0;0;0;761;0;0;0;0;761;0;0;0;761;0;0;761;0;0;0;0;0;761;0;0;0;0;0;761;0;0;0;0;0;761;0;0;0;0;0;761;0;0;0;0;0;761;0;0;0;0;0;761;0;0;0;0;0;761;0;0;0;0;0;0;761;0;0;0;0;0;761;0;0;0;0;14;0;747;0;14;0;747;0;14;0;747;0;14;0;747;0;14;0;747;0;14;0;747;0;14;0;747;0;14;0;747;0;0;14;0;747;0;14;0;747
5,30011E+14;1;848;25;0;4;0;815;0;25;0;4;0;815;0;25;0;4;0;815;0;25;0;4;0;815;0;25;0;4;0;815;0;25;0;4;0;815;0;25;0;4;0;815;0;25;0;4;0;815;0;0;25;0;4;0;815;0;25;0;4;0;815;848;0;0;0;848;0;0;0;848;0;0;0;848;0;0;0;848;0;0;0;848;0;0;0;848;0;0;0;848;0;0;0;0;848;0;0;0;848;0;0;848;0;0;0;0;0;848;0;0;0;0;0;848;0;0;0;0;0;848;0;0;0;0;0;848;0;0;0;0;0;848;0;0;0;0;0;848;0;0;0;0;0;848;0;0;0;0;0;0;848;0;0;0;0;0;848;0;0;0;0;15;0;833;0;15;0;833;0;15;0;833;0;15;0;833;0;15;0;833;0;15;0;833;0;15;0;833;0;15;0;833;0;0;15;0;833;0;15;0;833
5,30011E+14;1;356;234;0;63;0;59;0;234;0;63;0;59;0;234;0;63;0;59;0;234;0;63;0;59;0;234;0;63;0;59;0;234;0;63;0;59;0;234;0;63;0;59;0;234;0;63;0;59;0;0;234;0;63;0;59;0;234;0;63;0;59;356;0;0;0;356;0;0;0;356;0;0;0;356;0;0;0;356;0;0;0;356;0;0;0;356;0;0;0;356;0;0;0;0;356;0;0;0;356;0;0;356;0;0;0;0;0;356;0;0;0;0;0;356;0;0;0;0;0;356;0;0;0;0;0;356;0;0;0;0;0;356;0;0;0;0;0;356;0;0;0;0;0;356;0;0;0;0;0;0;356;0;0;0;0;0;356;0;0;0;0;347;0;9;0;347;0;9;0;347;0;9;0;347;0;9;0;347;0;9;0;347;0;9;0;347;0;9;0;347;0;9;0;0;347;0;9;0;347;0;9
5,30011E+14;1;286;160;0;72;0;54;0;160;0;72;0;54;0;160;0;72;0;54;0;160;0;72;0;54;0;160;0;72;0;54;0;160;0;72;0;54;0;160;0;72;0;54;0;160;0;72;0;54;0;0;160;0;72;0;54;0;160;0;72;0;54;286;0;0;0;286;0;0;0;286;0;0;0;286;0;0;0;286;0;0;0;286;0;0;0;286;0;0;0;286;0;0;0;0;286;0;0;0;286;0;0;286;0;0;0;0;0;286;0;0;0;0;0;286;0;0;0;0;0;286;0;0;0;0;0;286;0;0;0;0;0;286;0;0;0;0;0;286;0;0;0;0;0;286;0;0;0;0;0;0;286;0;0;0;0;0;286;0;0;0;0;4;0;282;0;4;0;282;0;4;0;282;0;4;0;282;0;4;0;282;0;4;0;282;0;4;0;282;0;4;0;282;0;0;4;0;282;0;4;0;282
5,30011E+14;1;452;216;0;213;0;23;0;216;0;213;0;23;0;216;0;213;0;23;0;216;0;213;0;23;0;216;0;213;0;23;0;216;0;213;0;23;0;216;0;213;0;23;0;216;0;213;0;23;0;0;216;0;213;0;23;0;216;0;213;0;23;452;0;0;0;452;0;0;0;452;0;0;0;452;0;0;0;452;0;0;0;452;0;0;0;452;0;0;0;452;0;0;0;0;452;0;0;0;452;0;0;452;0;0;0;0;0;452;0;0;0;0;0;452;0;0;0;0;0;452;0;0;0;0;0;452;0;0;0;0;0;452;0;0;0;0;0;452;0;0;0;0;0;452;0;0;0;0;0;0;452;0;0;0;0;0;452;0;0;0;0;3;0;449;0;3;0;449;0;3;0;449;0;3;0;449;0;3;0;449;0;3;0;449;0;3;0;449;0;3;0;449;0;0;3;0;449;0;3;0;449
5,30011E+14;1;371;227;0;125;0;15;0;227;0;125;0;15;0;227;0;125;0;15;0;227;0;125;0;15;0;227;0;125;0;15;0;227;0;125;0;15;0;221;6;49;76;12;3;227;0;125;0;15;0;0;227;0;125;0;15;0;227;0;125;0;15;371;0;0;0;371;0;0;0;371;0;0;0;371;0;0;0;371;0;0;0;371;0;0;0;286;85;0;0;371;0;0;0;0;371;0;0;0;371;0;0;371;0;0;0;0;0;371;0;0;0;0;0;371;0;0;0;0;0;371;0;0;0;0;0;371;0;0;0;0;0;371;0;0;0;0;0;286;85;0;0;0;0;371;0;0;0;0;0;0;371;0;0;0;0;0;371;0;0;0;0;8;0;363;0;8;0;363;0;8;0;363;0;8;0;363;0;8;0;363;0;8;0;363;0;8;0;278;85;8;0;363;0;0;8;0;363;0;8;0;363
5,30011E+14;1;586;45;0;191;0;342;0;45;0;191;0;342;0;45;0;191;0;342;0;45;0;191;0;342;0;45;0;191;0;342;0;45;0;191;0;342;0;35;10;153;38;337;5;45;0;191;0;342;0;0;45;0;191;0;342;0;45;0;191;0;342;586;0;0;0;586;0;0;0;586;0;0;0;586;0;0;0;586;0;0;0;586;0;0;0;533;53;0;0;586;0;0;0;0;586;0;0;0;586;0;0;586;0;0;0;0;0;586;0;0;0;0;0;586;0;0;0;0;0;586;0;0;0;0;0;586;0;0;0;0;0;586;0;0;0;0;0;533;53;0;0;0;0;586;0;0;0;0;0;0;586;0;0;0;0;0;586;0;0;0;0;8;0;578;0;8;0;578;0;8;0;578;0;8;0;578;0;8;0;578;0;8;0;578;0;8;0;525;53;8;0;578;0;0;8;0;578;0;8;0;578
5,30011E+14;1;516;349;0;83;0;74;0;349;0;83;0;74;0;349;0;83;0;74;0;349;0;83;0;74;0;349;0;83;0;74;0;349;0;83;0;74;0;349;0;83;0;74;0;349;0;83;0;74;0;0;349;0;83;0;74;0;349;0;83;0;74;516;0;0;0;516;0;0;0;516;0;0;0;516;0;0;0;516;0;0;0;516;0;0;0;516;0;0;0;516;0;0;0;0;516;0;0;0;516;0;0;516;0;0;0;0;0;516;0;0;0;0;0;516;0;0;0;0;0;516;0;0;0;0;0;516;0;0;0;0;0;516;0;0;0;0;0;516;0;0;0;0;0;516;0;0;0;0;0;0;516;0;0;0;0;0;516;0;0;0;0;509;0;7;0;509;0;7;0;509;0;7;0;509;0;7;0;509;0;7;0;509;0;7;0;509;0;7;0;509;0;7;0;0;509;0;7;0;509;0;7
5,30011E+14;1;594;290;0;96;0;199;0;290;0;96;0;199;0;290;0;96;0;199;0;290;0;96;0;199;0;290;0;96;0;199;0;290;0;96;0;199;0;290;0;96;0;199;0;290;0;96;0;199;0;0;290;0;96;0;199;0;290;0;96;0;199;592;0;2;0;592;0;2;0;592;0;2;0;592;0;2;0;592;0;2;0;592;0;2;0;592;0;2;0;592;0;2;0;0;592;0;2;0;592;0;2;594;0;0;0;0;0;594;0;0;0;0;0;594;0;0;0;0;0;594;0;0;0;0;0;594;0;0;0;0;0;594;0;0;0;0;0;594;0;0;0;0;0;594;0;0;0;0;0;0;594;0;0;0;0;0;594;0;0;0;0;567;0;27;0;567;0;27;0;567;0;27;0;567;0;27;0;567;0;27;0;567;0;27;0;567;0;27;0;567;0;27;0;0;567;0;27;0;567;0;27
5,30011E+14;1;851;563;0;152;0;133;0;563;0;152;0;133;0;563;0;152;0;133;0;563;0;152;0;133;0;563;0;152;0;133;0;563;0;152;0;133;0;563;0;152;0;133;0;563;0;152;0;133;0;0;563;0;152;0;133;0;563;0;152;0;133;851;0;0;0;851;0;0;0;851;0;0;0;851;0;0;0;851;0;0;0;851;0;0;0;851;0;0;0;851;0;0;0;0;851;0;0;0;851;0;0;851;0;0;0;0;0;851;0;0;0;0;0;851;0;0;0;0;0;851;0;0;0;0;0;851;0;0;0;0;0;851;0;0;0;0;0;851;0;0;0;0;0;851;0;0;0;0;0;0;851;0;0;0;0;0;851;0;0;0;0;675;0;176;0;675;0;176;0;675;0;176;0;675;0;176;0;675;0;176;0;675;0;176;0;675;0;176;0;675;0;176;0;0;675;0;176;0;675;0;176
5,30011E+14;1;389;171;0;181;0;33;0;171;0;181;0;33;0;171;0;181;0;33;0;171;0;181;0;33;0;171;0;181;0;33;0;171;0;181;0;33;0;171;0;128;53;33;0;171;0;181;0;33;0;0;171;0;181;0;33;0;171;0;181;0;33;389;0;0;0;389;0;0;0;389;0;0;0;389;0;0;0;389;0;0;0;389;0;0;0;336;53;0;0;389;0;0;0;0;389;0;0;0;389;0;0;389;0;0;0;0;0;389;0;0;0;0;0;389;0;0;0;0;0;389;0;0;0;0;0;389;0;0;0;0;0;389;0;0;0;0;0;336;53;0;0;0;0;389;0;0;0;0;0;0;389;0;0;0;0;0;389;0;0;0;0;264;0;125;0;264;0;125;0;264;0;125;0;264;0;125;0;264;0;125;0;264;0;125;0;262;2;74;51;264;0;125;0;0;264;0;125;0;264;0;125
5,30011E+14;1;665;456;0;111;0;86;0;456;0;111;0;86;0;456;0;111;0;86;0;456;0;111;0;86;0;456;0;111;0;86;0;456;0;111;0;86;0;456;0;111;0;86;0;456;0;111;0;86;0;0;456;0;111;0;86;0;456;0;111;0;86;665;0;0;0;665;0;0;0;665;0;0;0;665;0;0;0;665;0;0;0;665;0;0;0;665;0;0;0;665;0;0;0;0;665;0;0;0;665;0;0;665;0;0;0;0;0;665;0;0;0;0;0;665;0;0;0;0;0;665;0;0;0;0;0;665;0;0;0;0;0;665;0;0;0;0;0;665;0;0;0;0;0;665;0;0;0;0;0;0;665;0;0;0;0;0;665;0;0;0;0;665;0;0;0;665;0;0;0;665;0;0;0;665;0;0;0;665;0;0;0;665;0;0;0;665;0;0;0;665;0;0;0;0;665;0;0;0;665;0;0
5,30011E+14;1;539;408;0;98;0;26;0;408;0;98;0;26;0;408;0;98;0;26;0;408;0;98;0;26;0;408;0;98;0;26;0;408;0;98;0;26;0;408;0;98;0;26;0;408;0;98;0;26;0;0;408;0;98;0;26;0;408;0;98;0;26;539;0;0;0;539;0;0;0;539;0;0;0;539;0;0;0;539;0;0;0;539;0;0;0;539;0;0;0;539;0;0;0;0;539;0;0;0;539;0;0;539;0;0;0;0;0;539;0;0;0;0;0;539;0;0;0;0;0;539;0;0;0;0;0;539;0;0;0;0;0;539;0;0;0;0;0;539;0;0;0;0;0;539;0;0;0;0;0;0;539;0;0;0;0;0;539;0;0;0;0;30;0;509;0;30;0;509;0;30;0;509;0;30;0;509;0;30;0;509;0;30;0;509;0;30;0;509;0;30;0;509;0;0;30;0;509;0;30;0;509
5,30011E+14;1;229;55;0;158;0;13;0;55;0;158;0;13;0;55;0;158;0;13;0;55;0;158;0;13;0;55;0;158;0;13;0;55;0;158;0;13;0;14;41;30;128;4;9;55;0;158;0;13;0;0;55;0;158;0;13;0;55;0;158;0;13;229;0;0;0;229;0;0;0;229;0;0;0;229;0;0;0;229;0;0;0;229;0;0;0;48;181;0;0;229;0;0;0;0;229;0;0;0;229;0;0;229;0;0;0;0;0;229;0;0;0;0;0;229;0;0;0;0;0;229;0;0;0;0;0;229;0;0;0;0;0;229;0;0;0;0;0;48;181;0;0;0;0;229;0;0;0;0;0;0;229;0;0;0;0;0;229;0;0;0;0;54;0;175;0;54;0;175;0;54;0;175;0;54;0;175;0;54;0;175;0;54;0;175;0;0;54;48;127;54;0;175;0;0;54;0;175;0;54;0;175
5,30011E+14;1;381;170;0;176;0;35;0;170;0;176;0;35;0;170;0;176;0;35;0;170;0;176;0;35;0;170;0;176;0;35;0;170;0;176;0;35;0;170;0;176;0;35;0;170;0;176;0;35;0;0;170;0;176;0;35;0;170;0;176;0;35;381;0;0;0;381;0;0;0;381;0;0;0;381;0;0;0;381;0;0;0;381;0;0;0;381;0;0;0;381;0;0;0;0;381;0;0;0;381;0;0;381;0;0;0;0;0;381;0;0;0;0;0;381;0;0;0;0;0;381;0;0;0;0;0;381;0;0;0;0;0;381;0;0;0;0;0;381;0;0;0;0;0;381;0;0;0;0;0;0;381;0;0;0;0;0;381;0;0;0;0;50;0;331;0;50;0;331;0;50;0;331;0;50;0;331;0;50;0;331;0;50;0;331;0;50;0;331;0;50;0;331;0;0;50;0;331;0;50;0;331
5,30011E+14;1;366;152;0;177;0;34;0;152;0;177;0;34;0;152;0;177;0;34;0;152;0;177;0;34;0;152;0;177;0;34;0;152;0;177;0;34;0;103;49;144;33;29;5;152;0;177;0;34;0;0;152;0;177;0;34;0;152;0;177;0;34;366;0;0;0;366;0;0;0;366;0;0;0;366;0;0;0;366;0;0;0;366;0;0;0;279;87;0;0;366;0;0;0;0;366;0;0;0;366;0;0;366;0;0;0;0;0;366;0;0;0;0;0;366;0;0;0;0;0;366;0;0;0;0;0;366;0;0;0;0;0;366;0;0;0;0;0;279;87;0;0;0;0;366;0;0;0;0;0;0;366;0;0;0;0;0;366;0;0;0;0;232;0;134;0;232;0;134;0;232;0;134;0;232;0;134;0;232;0;134;0;232;0;134;0;162;70;117;17;232;0;134;0;0;232;0;134;0;232;0;134
