Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;
530010805060014;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;243;678;2,79;1,58;7205,55;27101824,77;7612,82;25526344,48;4425;24584058,81;6068,29;23739878,69
530010805060015;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;242;750;3,1;1,92;6824,26;23831104,71;7211,66;22383818,92;3882,99;19791029,26;5282,67;19530446,79
530010805060016;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;144;302;2,1;1,12;7088,96;27416303,1;7138,53;27253004,17;4465,75;25655149,72;5670,46;25745214,09
530010805060017;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;162;595;3,67;1,41;2912,38;3186307,52;2948,78;3118362,18;1424,77;3710840,56;2581,76;3737281,92
530010805060018;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;204;761;3,73;1,69;3777,15;3973175,93;3795,76;3921869,09;1691,71;4849749,31;2890,18;4821633,39
530010805060019;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;216;848;3,93;1,22;3655,1;3843711,37;3777,52;3508400,78;1490,68;4201690,94;2774,02;4259092,01
530010805060020;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;155;356;2,3;1,5;7710,5;26895011,37;8075,19;25210784,66;5856,43;35673439,93;7134,2;34336035,42
530010805060021;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;111;286;2,58;1,92;8107,05;38228550,96;8255,81;37697037,53;4761,38;32160712,47;6356,56;32798722,67
530010805060022;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;203;452;2,23;1,18;10019,34;98216713,27;10430,39;97957376,91;6531,63;70189599,12;8305,65;74532431,72
530010805060023;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;155;371;2,39;2,06;7917,21;52942697,32;8236,02;52445525,38;5151,3;39717889,2;6374,27;41357671,58
530010805060024;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;223;586;2,63;2,56;3755,92;8621334,12;3877,64;8427847,64;2113,98;7584361,41;3161,89;8031872,77
530010805060025;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;182;516;2,84;1,45;9286,77;31168425,1;9389,96;30542346,57;5390,09;33695950,41;7023,45;32431520,79
530010805060026;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;203;594;2,93;1,56;9795,38;30502285,47;9992,28;29141156,15;5234,86;33177581,38;7191,19;31503770,28
530010805060027;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;299;851;2,85;1,51;11174,08;77498596,09;11325,59;76831189,07;6152,5;56051668,07;7866,12;58187440,48
530010805060028;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;168;389;2,32;1,76;6978,35;36701346,06;7236,81;36187073,53;4362,71;28481896,94;6000,82;29349602,03
530010805060029;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080506;"BRASÍLIA";5300108000;"BRASÍLIA (todos os setores)";1;0;232;665;2,87;1,67;10927,31;92405841,35;11217,42;91601296,27;6111,47;60863150,47;8211,45;64540732,9
